time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,predict_x,predict_y,predict_heading_deg,predict_velocity,predict_accel,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz,predict_count,P_trace
1749665822.3249323,0.00019812583923339844,-0.0024081456802676343,-0.01971389876827342,-1.129523197170219,-0.023657106604006328,-0.029624366043411836,-1.6973511450381675,-4.726449245447743e-11,9.230360098756795e-17,-0.00022378773137294105,-4.771158838993082e-07,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,1,38.504000227672314
1749665822.3781688,0.05322909355163574,0.014611290325589409,2.5839161784169118e-05,0.0014804749163886165,0.005073313317868644,0.0011520505375568737,0.06600763358778661,2.0673906656962987e-05,-8.074891374768022e-11,-0.00022378773137294105,0.0007772686237670096,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,2,42.730185203584895
1749665822.4314773,0.053383827209472656,0.022933393495402188,0.009492677185206692,0.5438903389924695,-0.06196433316650629,-0.0013793430340379538,-0.0790305343511446,9.484565144186492e-05,-3.704513427665646e-10,-0.00022378773137294105,0.0020015409394524043,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,3,46.99238755399066
1749665822.4932716,0.0618438720703125,-0.022830705963728243,0.00018718487695705728,0.010724903438314998,0.00028490999755614865,0.004083137830982462,0.23394656488549634,0.00017496879779514164,-6.833989508684675e-10,-0.00022378773137294105,0.0005896016805566743,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,4,51.32496212054507
1749665822.548667,0.05530858039855957,-0.02148464483840867,5.4277988848095294e-05,0.0031098996814540093,0.045774741540524744,-0.0005799555903764313,-0.03322900763358749,0.00017471764581060504,-6.824179932250391e-10,-0.00022378773137294105,-0.0005986835258229494,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,5,55.70967383577635
1749665822.598271,0.0495905876159668,0.004409632720429559,0.003339900661274639,0.19136221188398955,-0.0116860983032252,0.0016849754999978875,0.0965419847328246,0.00015045072052554062,-5.876354419949111e-10,-0.00022378773137294105,-0.0003800072480462534,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,6,60.13897983222544
1749665822.6435568,0.04530000686645508,0.021351986452284692,0.0119834511797605,0.6866011766013439,0.02901532991943112,0.00021943185328509118,0.012572519083969613,0.00015514449499276305,6.680402121455462e-10,0.030879250283184074,0.000587237884854699,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,7,64.60988573009061
1749665822.6935058,0.049924612045288086,-0.012200116869975996,-0.001800617904183003,-0.10316780642537773,0.00028490999755614865,0.00048589433450560383,0.027839694656488945,0.00016925792285943204,8.274396515309933e-09,0.030879250283184074,-2.1848216786027048e-05,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,8,69.18675163778653
1749665822.7368207,0.04333329200744629,-0.004141304996075701,-0.0008666951662497108,-0.04965797515049766,0.05774574984130609,0.0010188192969466214,0.058374045801527163,0.00016442295057366937,5.668614116528603e-09,0.030879250283184074,-0.0002013045954728716,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,9,73.78777065850964
1749665822.7792058,0.04238176345825195,0.009984910188003253,0.002861792329882826,0.16396862234519655,-0.00210929166260021,-0.0008464180715969439,-0.048496183206106824,0.00016485882386630193,5.903525691386089e-09,0.030879250283184074,0.00022187350626697228,0.0,0.7175576104692171,0.6169310058627653,3.0,5.0,10,78.45412499407087
