time,event_type,lat,lon,alt,gps_x,gps_y,accuracy,num_satellites
1749663505.3970928,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.3970928,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.3970928,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.3970928,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.6096835,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.6096835,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.6096835,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.6096835,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.8140292,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.8140292,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.8140292,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663505.8140292,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.0212572,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.0212572,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.0212572,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.0212572,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.0212572,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.2227318,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.2227318,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.2227318,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.2227318,gps_update,-7.283554666666666,112.79651283333334,0,-0.018382946344549362,0.07412995109476461,0,0
1749663506.4297154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.4297154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.4297154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.4297154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.4297154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.6330543,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.6330543,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.6330543,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.6330543,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.8408432,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.8408432,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.8408432,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.8408432,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663506.8408432,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.051154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.051154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.051154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.051154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.051154,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.2497244,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.2497244,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.2497244,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.2497244,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.2497244,gps_update,-7.283554333333333,112.79651233333334,0,-0.07353178678142866,0.11119492655373153,0,0
1749663507.456537,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.456537,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.456537,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.456537,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.660819,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.660819,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.660819,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.660819,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.660819,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.8632998,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.8632998,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.8632998,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.8632998,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.8632998,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663507.8632998,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.067523,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.067523,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.067523,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.067523,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.067523,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.2660298,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.2660298,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.2660298,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.2660298,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.2660298,gps_update,-7.283553666666666,112.79651166666666,0,-0.14706357496608854,0.18532487764849614,0,0
1749663508.4643478,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.4643478,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.4643478,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.4643478,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.666206,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.666206,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.666206,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.666206,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.666206,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.666206,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.8677998,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.8677998,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.8677998,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.8677998,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663508.8677998,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.0690148,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.0690148,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.0690148,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.0690148,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.0690148,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.2682319,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.2682319,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.2682319,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.2682319,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.2682319,gps_update,-7.2835535,112.7965105,0,-0.2757442021843965,0.2038573653779796,0,0
1749663509.4681642,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.4681642,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.4681642,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.4681642,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.6647053,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.6647053,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.6647053,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.6647053,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.6647053,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.6647053,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.8675914,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.8675914,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.8675914,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.8675914,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663509.8675914,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.066553,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.066553,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.066553,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.066553,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.2681267,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.2681267,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.2681267,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.2681267,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.2681267,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.2681267,gps_update,-7.283552666666667,112.79650983333333,0,-0.3492759889658252,0.29651980437905845,0,0
1749663510.4642072,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.4642072,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.4642072,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.4642072,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.4642072,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.4642072,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.6626196,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.6626196,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.6626196,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.6626196,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.6626196,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.6626196,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.859328,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.859328,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.859328,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663510.859328,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.0610013,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.0610013,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.0610013,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.0610013,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.263172,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.263172,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.263172,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.263172,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.263172,gps_update,-7.283551833333333,112.796512,0,-0.1102976808737586,0.3891822432033065,0,0
1749663511.4728863,gps_update,-7.283552333333334,112.79651483333333,0,0.2022124125965054,0.33358477983802537,0,0
1749663511.4728863,gps_update,-7.283552333333334,112.79651483333333,0,0.2022124125965054,0.33358477983802537,0,0
1749663511.4728863,gps_update,-7.283552333333334,112.79651483333333,0,0.2022124125965054,0.33358477983802537,0,0
1749663511.4728863,gps_update,-7.283552333333334,112.79651483333333,0,0.2022124125965054,0.33358477983802537,0,0
