time,dt,gps_x,gps_y,lat,lon,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,est_x,est_y,est_heading_deg,est_velocity,est_accel,accel_filter_effectiveness,gyro_filter_effectiveness,gps_updated,predict_count,gps_update_count,P_trace,K_matrix,innovation_vector
1749661399.8077483,0.05161118507385254,0.0,0.0,-7.2835715,112.79648633333333,-0.03535119625494342,-0.013047126455024238,-0.7475452806463722,-0.020384232934570035,-0.002839424199885763,-0.16268702290076487,3.0830029188522103e-07,-7.660286743326982e-13,359.9612759402867,-0.0018185436154871059,-0.03535119625494342,0.645043953773223,0.6129170084714753,True,2,2,6.212873165284243,"[[0.2758424099936946, -7.650102237938418e-10], [-7.650102237938418e-10, 0.27553444180522957], [2.2198454957157778e-14, 8.934118404239417e-09], [0.00824440509573135, -2.047958313339674e-08]]","[-3.0830029188522103e-07, 7.660286743326982e-13]"
1749661399.8547416,0.04719138145446777,0.0,0.0,-7.2835715,112.79648633333333,0.03693111195793025,0.0036386523303482267,0.20847942164439517,0.022711396948242535,-0.00017479938768067533,-0.010015267175573772,-8.559642780169401e-05,5.80017479166323e-08,359.97111437219894,-7.571596529526068e-05,0.03693111195793025,0.645043953773223,0.6129170084714753,True,3,3,8.27722258688703,"[[0.3232078688493013, -4.1218982301204516e-07], [-4.121898230120451e-07, 0.32227945951171255], [-2.367899942106784e-09, -3.4991438070686748e-06], [0.019039281342542565, -9.111555421812716e-06]]","[8.559642780169401e-05, -5.80017479166323e-08]"
1749661399.9008517,0.04593086242675781,0.0,0.0,-7.2835715,112.79648633333333,0.004843167038526044,-0.0014563896043276114,-0.08344497765470002,-0.14248851760253878,-0.0005744931095114404,-0.03291603053435255,-6.133383462311735e-05,4.098923651226107e-08,359.96728167241,0.00014836456866040634,0.004843167038526044,0.645043953773223,0.6129170084714753,True,4,4,9.857091367430222,"[[0.34480710326792874, -8.318034298520461e-07], [-8.318034298520462e-07, 0.3430903943156498], [-1.6444531780170456e-09, -2.4785434157723896e-06], [0.031185042607692212, -1.5403550436354477e-05]]","[6.133383462311735e-05, -4.098923651226107e-08]"
1749661399.9466045,0.045762062072753906,0.0,0.0,-7.2835715,112.79648633333333,-0.08067886457669948,-0.0008489586903567237,-0.04864174993839397,-0.039537846215820016,-0.0016403430343934755,-0.09398473282442898,-3.3308496216380994e-05,2.2948147496049776e-08,359.96505572563007,-0.003541753941180427,-0.08067886457669948,0.645043953773223,0.6129170084714753,True,5,5,11.174521453233302,"[[0.35458069948315024, -1.3942023433144767e-06], [-1.3942023433144767e-06, 0.3519498256081438], [-8.074506576009849e-10, -1.1574367833332637e-06], [0.04437935683890124, -2.3791743060655815e-05]]","[3.3308496216380994e-05, -2.2948147496049776e-08]"
1749661399.9912817,0.04471731185913086,0.0,0.0,-7.2835715,112.79648633333333,-0.08095521713191371,-0.0001305285971002455,-0.007478737719607623,-0.0036248213134763008,0.0020901317026936436,0.11975572519083834,-0.00017980953078396237,1.1137819477199329e-07,359.9647212965832,-0.0071603754221065356,-0.08095521713191371,0.645043953773223,0.6129170084714753,True,6,6,12.36459172056259,"[[0.3592153618641718, -2.0276149797798705e-06], [-2.0276149797798705e-06, 0.3556492742251042], [-8.037695331295609e-09, -1.3079549556801355e-05], [0.05763254506456579, -3.3052732854885285e-05]]","[0.00017980953078396237, -1.1137819477199329e-07]"
1749661400.0419652,0.050658464431762695,0.0,0.0,-7.2835715,112.79648633333333,-0.005306563617467617,-0.012789847576243574,-0.7328042867343821,-0.07305666945800748,0.001290744259032117,0.073954198473281,-0.00047742777204974347,2.9442458761810115e-07,359.92759855668885,-0.007418834901809606,-0.005306563617467617,0.645043953773223,0.6129170084714753,True,7,7,13.501507945507543,"[[0.362314385588115, -3.040960517214007e-06], [-3.040960517214007e-06, 0.35718159837499774], [-2.538581051807416e-08, -4.126289504277456e-05], [0.07598815535075705, -4.523820076750863e-05]]","[0.00047742777204974347, -2.9442458761810115e-07]"
1749661400.0864043,0.04442191123962402,0.0,0.0,-7.2835715,112.79648633333333,-0.008756053009279922,0.0012315597823310826,0.07056317774562137,-0.02517263625488253,-0.00044126186890118795,-0.025282442748093104,-0.0006323958082389278,6.022180254316625e-07,359.93073310790913,-0.007771516642366761,-0.008756053009279922,0.645043953773223,0.6129170084714753,True,8,8,14.587176099355744,"[[0.3638031060474137, -5.238731469440936e-06], [-5.238731469440936e-06, 0.3578141647201062], [-5.918155645915732e-08, -6.0482606253824535e-05], [0.08809133880249663, -7.902598893271176e-05]]","[0.0006323958082389278, -6.022180254316625e-07]"
1749661400.129979,0.04357790946960449,0.0,0.0,-7.2835715,112.79648633333333,0.0004897759189017574,-0.01684074875281987,-0.9649038273767835,-0.01559582961425754,-0.002439730478054998,-0.1397862595419861,-0.000738566782653552,7.899137786140894e-07,359.88868461621536,-0.0076944645907207395,0.0004897759189017574,0.645043953773223,0.6129170084714753,True,9,9,15.64744345616312,"[[0.3648815420778454, -6.9246770603812455e-06], [-6.924677060381247e-06, 0.3580749390445385], [-8.527863879693382e-08, -7.801392956214133e-05], [0.1000943157153686, -0.00010357894425850578]]","[0.000738566782653552, -7.899137786140894e-07]"
1749661400.1743498,0.04437518119812012,0.0,0.0,-7.2835715,112.79648633333333,0.0012328330583580814,-0.0005038620802759138,-0.028869170656491746,0.01792299362793004,0.000224894334150082,0.012885496183204559,-0.0008072395146135205,1.1589400637122946e-06,359.8874035414585,-0.007565830981830823,0.0012328330583580814,0.645043953773223,0.6129170084714753,True,10,10,16.688597520571744,"[[0.3659930154973634, -1.0970244545904192e-05], [-1.097024454590419e-05, 0.35818239122425183], [-1.3966390016046434e-07, -9.385892340015431e-05], [0.11354009437058321, -0.0001630086063879925]]","[0.0008072395146135205, -1.1589400637122946e-06]"
1749661400.222945,0.04859018325805664,0.0,0.0,-7.2835715,112.79648633333333,0.01004477072395698,0.0024167408765820414,0.13846905240489796,0.06820122849121124,-4.156814707042288e-05,-0.0023816793893143284,-0.0008749663940552748,1.448669277629109e-06,359.89413177786327,-0.006986099491982503,0.01004477072395698,0.645043953773223,0.6129170084714753,True,11,11,17.715299003771424,"[[0.36775094376513434, -1.5754843504950195e-05], [-1.5754843504950192e-05, 0.3582266670099413], [-1.9112611252004453e-07, -0.00011196684129128978], [0.13201616134740252, -0.0002214719100833244]]","[0.0008749663940552748, -1.448669277629109e-06]"
