time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz
1749660714.2639406,0.012257575988769531,-0.051421444527402216,0.0008661911086885496,0.049629094779611464,-0.14531846396484271,0.00017679785628977693,0.010129770992364673,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.327705,0.011939764022827148,-0.008820655735274713,-0.007633488280799254,-0.4373666614523719,0.03424666054687586,-0.03326424353688402,-1.9059007633587806,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.367121,0.021863698959350586,0.020037460422626698,-0.00929219171789919,-0.5324033678620417,-0.03757938925781157,0.002175266465443587,0.12463358778625766,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.4345806,0.004575967788696289,-0.017295824120464397,-0.00014734575572748323,-0.008442289932350366,-0.03279098593749907,-0.005818607971171665,-0.33338167938931496,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.4967597,0.0014927387237548828,-0.0027392159266907603,0.0005955031742130335,0.034119818569050615,-0.013637372656249092,0.0009761852999512993,0.05593129770992178,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.534198,0.007801055908203125,0.029664978685264774,0.0007546998577180011,0.04324111664636519,0.10607271035156352,0.0005764915781205342,0.033030534351143004,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.5757291,0.016066551208496094,0.05088759291673457,-0.00010390525076047513,-0.005953332337823712,-0.030396784277342714,4.356661567951672e-05,0.002496183206104785,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.6166942,0.022550582885742188,0.014670441218434326,0.0013252900814864383,0.07593352829972187,0.03903506386718858,0.003241116390325622,0.1857022900763341,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.6586678,0.02086925506591797,0.012737479593970952,0.001192440649302152,0.06832181652485284,-0.018425775976561587,-0.0003561271061512406,-0.020404580152673546,0.6693898669872365,0.5943065302426718,3.0,5.0
1749660714.6990793,0.0193941593170166,0.03842715990892564,0.00029198307369123177,0.016729397811764884,-0.030396784277342714,-0.001155514549812771,-0.0662061068702311,0.6693898669872365,0.5943065302426718,3.0,5.0
