time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,predict_x,predict_y,predict_heading_deg,predict_velocity,predict_accel,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz,predict_count,P_trace
1749660714.7184734,0.03891587257385254,0.038881574372688396,-0.00012792423031019482,-0.0073295184942336845,-0.030396784277342714,-0.001155514549812771,-0.0662061068702311,-0.0006020685558367718,4.28988372424291e-07,359.94490695891227,0.003348784252445982,0.038881574372688396,0.6693898669872365,0.5943065302426718,3.0,5.0,11,35.45928925876071
1749660714.7593222,0.04085397720336914,-0.012825055354186859,-0.0007793955550413804,-0.04465607587512735,-0.028002582617186578,0.0005764915781205342,0.033030534351143004,-0.0004652574635753097,2.974369472712697e-07,359.9430825806065,0.0028248297333740846,-0.012825055354186859,0.6693898669872365,0.5943065302426718,3.0,5.0,12,38.79640509463708
1749660714.7990198,0.03974413871765137,-0.06528872008329538,-0.00010389921696632909,-0.005952986626884694,0.0007278373046883946,0.001908803984223082,0.10936641221373879,-0.00035298709419460744,1.8590793316545915e-07,359.94284598428015,0.00022998578568568214,-0.06528872008329538,0.6693898669872365,0.5943065302426718,3.0,5.0,13,42.1642737645808
1749660714.8392987,0.04023385047912598,-0.020726346214244323,0.0016714160674685047,0.09576508647629857,0.08931329873046967,-0.0008890520685922582,-0.050938931297711765,-0.0003437338850847455,1.7667761569996407e-07,359.9466989824506,-0.0006039149288768227,-0.020726346214244323,0.6693898669872365,0.5943065302426718,3.0,5.0,14,45.57622606056386
1749660714.8816051,0.04230809211730957,0.029332875980728597,-0.0017893666464635317,-0.10252315684383805,0.03664086220703222,-0.0016884395122537844,-0.09674045801526909,-0.00036928436247076385,2.0044667596903913e-07,359.9423614232866,0.00063710309018146,0.029332875980728597,0.6693898669872365,0.5943065302426718,3.0,5.0,15,49.052224176611624
1749660714.9225054,0.04088163375854492,0.016318332666845604,0.013700642844573898,0.7849890116101951,-0.011243170996092733,-0.0031539831589665807,-0.18070992366412408,-0.0003432385604507314,1.742450346444708e-07,359.9744530565638,0.0013042231898175416,0.016318332666845604,0.6693898669872365,0.5943065302426718,3.0,5.0,16,52.56523638617544
1749660714.9640663,0.04156017303466797,-0.01294021383424674,-0.018115959641849057,-1.0379680293072815,-0.05433880087890519,-0.0031539831589665807,-0.18070992366412408,-0.00028903482439414114,1.5007676461474008e-07,359.9313149256613,0.0007664256637606429,-0.01294021383424674,0.6693898669872365,0.5943065302426718,3.0,5.0,17,56.13886422955989
1749660715.0052707,0.041210174560546875,-0.03996377089250325,-0.0009970173090201422,-0.05712488390834473,-0.0447619942382802,0.0016423415030025694,0.09409923664121944,-0.0002574503116975548,1.1221384242146714e-07,359.92896079922366,-0.0008804883108171182,-0.03996377089250325,0.6693898669872365,0.5943065302426718,3.0,5.0,18,59.76531895540542
1749660715.0451753,0.039907217025756836,-0.03911181392308688,0.0004106070443117178,0.023526050677402606,-0.013637372656249092,0.0005764915781205342,0.033030534351143004,-0.0002925881227977623,1.557801106160188e-07,359.92989965843384,-0.002441331957316764,-0.03911181392308688,0.6693898669872365,0.5943065302426718,3.0,5.0,19,63.43218206922223
1749660715.0863614,0.04123067855834961,-0.027599109196415932,0.00016008881883932595,0.009172413666727799,-0.023214179296874082,0.00017679785628977693,0.010129770992364673,-0.0003932458206464311,2.789330301018919e-07,359.93027784327336,-0.00357926195709098,-0.027599109196415932,0.6693898669872365,0.5943065302426718,3.0,5.0,20,67.18048606231388
1749660715.127767,0.041372060775756836,-0.019106297411287936,-0.0012942896566037836,-0.07415733479083342,0.01509304726562588,0.003507578871546127,0.20096946564885299,-0.0005413271542280779,4.591305094313591e-07,359.9272098015114,-0.00436972885479047,-0.019106297411287936,0.6693898669872365,0.5943065302426718,3.0,5.0,21,70.99828378690859
1749660715.1665483,0.03879666328430176,-0.01217201815871473,-0.01570348561754193,-0.8997434495295419,-0.049550397558592696,-0.0014219770310332756,-0.08147328244274998,-0.0007108579164406054,6.74507358742385e-07,359.8923027578578,-0.004841962544784532,-0.01217201815871473,0.6693898669872365,0.5943065302426718,3.0,5.0,22,74.8354280858616
1749660715.2071037,0.04052543640136719,-0.009839176939197114,-0.009188402773324987,-0.5264566993778226,-0.03518518759765521,-0.03526271214603783,-2.0204045801526735,-0.0009070802149636999,1.043341249575068e-06,359.87096787036904,-0.005240699484075763,-0.009839176939197114,0.6693898669872365,0.5943065302426718,3.0,5.0,23,78.77533991738215
1749660715.246981,0.039895057678222656,0.014489602769171116,-0.008955942208620202,-0.5131376901170106,-0.11179964072265525,-0.0038201393620178508,-0.21887786259542175,-0.0011161576929686644,1.514191948902393e-06,359.85049621262493,-0.004662635945865147,0.014489602769171116,0.6693898669872365,0.5943065302426718,3.0,5.0,24,82.77490630552356
1749660715.2979546,0.05100202560424805,-0.007606357328262185,0.0006472320754854805,0.037083666290810745,-0.008848969335936596,0.001509110262392317,0.08646564885496001,-0.0013539607613052525,2.134700830286347e-06,359.8523875547226,-0.005050575577076235,-0.007606357328262185,0.6693898669872365,0.5943065302426718,3.0,5.0,25,87.13645261142432
1749660715.3532991,0.05537843704223633,-0.016588753978241277,7.195936832546314e-05,0.004122968101476416,-0.0447619942382802,4.356661567951672e-05,0.002496183206104785,-0.001633652814705084,2.8552795469498116e-06,359.85261587825204,-0.005969234844869417,-0.016588753978241277,0.6596048921563346,0.678963107955494,3.0,5.0,26,91.75247614233822
1749660715.396329,0.04297161102294922,-0.019001796263107367,-0.00017790560174643468,-0.010193240131805954,0.007910442285157249,-0.0003561271061512406,-0.020404580152673546,-0.001890159603918173,3.515103212085184e-06,359.852177858302,-0.006785772642624996,-0.019001796263107367,0.6596048921563346,0.678963107955494,3.0,5.0,27,96.13588327531406
1749660715.4489238,0.05264449119567871,-0.013733262378527723,-0.0013140321573728226,-0.07528849676193314,-0.020819977636717724,-0.0054189142493409,-0.3104809160305362,-0.0022473919631302813,4.436758699416802e-06,359.8482143336971,-0.0075087532529993445,-0.013733262378527723,0.6596048921563346,0.678963107955494,3.0,5.0,28,100.94415006619315
1749660715.5019202,0.05310678482055664,-0.024878389954551276,-0.0031796310358447252,-0.18217943876271292,-0.12855905234374898,-0.001821670752864037,-0.10437404580152854,-0.0026461563071304727,5.493151574420592e-06,359.838539369444,-0.008829964554997597,-0.024878389954551276,0.6596048921563346,0.678963107955494,3.0,5.0,29,105.92313084077446
1749660715.555036,0.05303812026977539,-0.06253942365861638,-0.0006931794438662156,-0.03971625657875971,-0.13813585898437397,0.0016423415030025694,0.09409923664121944,-0.0031144791696392873,6.812898080854511e-06,359.8364328938509,-0.012146938028605728,-0.06253942365861638,0.6596048921563346,0.678963107955494,3.0,5.0,30,111.06134982040771
1749660715.6126652,0.05761551856994629,0.057292785347410294,0.0007723387555866861,0.044251751049503144,-0.02560838095703022,0.001509110262392317,0.08646564885496001,-0.003814328451370695,8.810822425413777e-06,359.8389824814352,-0.008845984490498063,0.057292785347410294,0.6596048921563346,0.678963107955494,3.0,5.0,31,116.56577430422882
1749660715.6632075,0.0506436824798584,0.04596016257203178,-0.0005190174733327247,-0.029737510715508876,0.029458257226563367,0.0033743476309358745,0.19333587786259354,-0.004262319912070858,1.006980980376428e-05,359.8374764643848,-0.006518392610477414,0.04596016257203178,0.6596048921563346,0.678963107955494,3.0,5.0,32,121.94667213038412
1749660715.70811,0.0448613166809082,0.03942924448137704,-0.01323257052195361,-0.7581704430171667,0.15874514687500096,0.0027081914278846045,0.15516793893129588,-0.0045547424107807355,1.089928915204574e-05,359.8034639400425,-0.0047495447873094065,0.03942924448137704,0.6596048921563346,0.678963107955494,3.0,5.0,33,127.20233386712937
1749660715.7529774,0.044768571853637695,0.010839734283216971,0.006047179021214979,0.34647783587567044,0.00551624062500089,0.005905741202530702,0.33837404580152475,-0.004767371496930517,1.1628652590009984e-05,359.8189752579336,-0.004264265364176868,0.010839734283216971,0.6596048921563346,0.678963107955494,3.0,5.0,34,132.58489567926134
1749660715.799344,0.04648184776306152,-0.046108003530931536,0.005844949872154775,0.3348909591399987,-0.11658804404296774,0.002441728946664092,0.13990076335877655,-0.0049655814411098224,1.2254894587531985e-05,359.8345416085136,-0.0064074505649603306,-0.046108003530931536,0.6596048921563346,0.678963107955494,3.0,5.0,35,138.19817415838207
1749660715.8426008,0.04338335990905762,-0.07883902146486413,0.015398187697233853,0.8822511672017677,0.02466985390625087,0.003507578871546127,0.20096946564885299,-0.005243557015996812,1.3057632934689769e-05,359.8728166284305,-0.00982775220804845,-0.07883902146486413,0.6596048921563346,0.678963107955494,3.0,5.0,36,143.77898806181986
1749660715.8852165,0.0424656867980957,-0.027205301679303125,-0.015907294715207278,-0.9114208506521358,-0.03757938925781157,-0.001954901993474293,-0.11200763358778819,-0.00566089823499314,1.3984035384537289e-05,359.8341125160454,-0.010983044028409444,-0.027205301679303125,0.6596048921563346,0.678963107955494,3.0,5.0,37,149.4375535944927
1749660715.9312696,0.04602408409118652,-0.001295724284741845,-0.00016827366596652003,-0.009641370863075796,-0.0064547676757802375,0.002841422668494857,0.16280152671755532,-0.00616638065828221,1.544755403111928e-05,359.8336687807821,-0.011042678551849395,-0.001295724284741845,0.6596048921563346,0.678963107955494,3.0,5.0,38,155.46070060656203
1749660715.9734778,0.04213261604309082,0.013007682018315647,0.0027366308547837484,0.15679739806438767,-0.030396784277342714,0.0012426477811718043,0.07119847328244067,-0.0066316356333036485,1.6798205777095224e-05,359.84027506535125,-0.010494630879761085,0.013007682018315647,0.6596048921563346,0.678963107955494,3.0,5.0,39,161.37644682094174
1749660716.014536,0.04107928276062012,0.003728700737289934,-0.0010980040366044051,-0.06291099718576036,-0.004060566015624101,-0.004752758046289629,-0.2723129770992385,-0.007062745867507716,1.800002610221972e-05,359.83769072670907,-0.01034145852784422,0.003728700737289934,0.6596048921563346,0.678963107955494,3.0,5.0,40,167.35417332618394
1749660716.0560942,0.04155921936035156,-0.05698862044894399,0.007173892356507888,0.4110337547090625,-0.13813585898437397,0.030953214437258486,1.7734885496183188,-0.007492527086483916,1.9217527016235044e-05,359.85477296868555,-0.0127098611061257,-0.05698862044894399,0.6596048921563346,0.678963107955494,3.0,5.0,41,173.5021563936409
1749660716.096861,0.04082012176513672,-0.09335411166409552,0.01476429569747511,0.8459318309484839,-0.13334745566406148,0.03055352071542772,1.75058778625954,-0.008011343497841857,2.053256852918969e-05,359.8893040090299,-0.01652058731153025,-0.09335411166409552,0.6596048921563346,0.678963107955494,3.0,5.0,42,179.7329489524519
1749660716.1368804,0.039937496185302734,-0.0710266499951686,0.00868153280101621,0.4974151892026168,-0.03518518759765521,0.003507578871546127,0.20096946564885299,-0.008671133159187655,2.180729001632717e-05,359.90916952625116,-0.01935721387476713,-0.0710266499951686,0.6596048921563346,0.678963107955494,3.0,5.0,43,186.0306816036963
1749660716.1901844,0.05334663391113281,-0.031414220769082235,-0.0017338383614756698,-0.0993416204704339,-0.030396784277342714,-0.0015552082716435282,-0.08910687022900943,-0.009703774063713798,2.3444327542327985e-05,359.90386998519176,-0.021033056809738864,-0.031414220769082235,0.6596048921563346,0.678963107955494,3.0,5.0,44,193.6170999680009
1749660716.221234,0.031041860580444336,-0.021205692286175793,-0.00035757713659604175,-0.02048766077732613,-0.008848969335936596,-0.0008890520685922582,-0.050938931297711765,-0.010356678361830346,2.453976178324866e-05,359.9032340100823,-0.02169132095319814,-0.021205692286175793,0.6596048921563346,0.678963107955494,3.0,5.0,45,199.44032145321978
1749660716.2670648,0.04583621025085449,0.031756178987642394,0.0007904472157222967,0.04528928938875453,0.029458257226563367,-0.001155514549812771,-0.0662061068702311,-0.011350924891697135,2.621893155763887e-05,359.90530989947285,-0.020235738056356794,0.031756178987642394,0.6596048921563346,0.678963107955494,3.0,5.0,46,206.72126912964063
1749660716.3124616,0.045380353927612305,0.034507134794937895,-0.003494382780352268,-0.20021338531737512,0.08691909707031353,-0.0030207519183563245,-0.17307633587786442,-0.012269228592614107,2.7736571245210623e-05,359.8962241451861,-0.018669792066334685,0.034507134794937895,0.6596048921563346,0.678963107955494,3.0,5.0,47,214.15011572211398
1749660716.3552806,0.042813777923583984,0.030112674293441607,-0.020309772993694533,-1.163664275407476,0.0031220389648447533,-0.03486301842420707,-1.997503816793895,-0.01306855161290814,2.9184330942631583e-05,359.8464032813212,-0.01738055471645006,0.030112674293441607,0.6596048921563346,0.678963107955494,3.0,5.0,48,221.51049244153893
1749660716.3974166,0.042168378829956055,-0.013724087437611568,-0.012273947355079619,-0.7032453814118218,-0.001666364355467742,0.003241116390325622,0.1857022900763341,-0.013801458794932407,3.11490901077878e-05,359.81674856366743,-0.017959277234614705,-0.013724087437611568,0.6596048921563346,0.678963107955494,3.0,5.0,49,228.97784517594164
1749660716.4369366,0.03943157196044922,-0.05017539161182001,0.0014494297994387428,0.08304621020833333,-0.13095325400390523,-0.00408660184323836,-0.23414503816794088,-0.014509617705536389,3.341403145455887e-05,359.82002320628135,-0.019937771799599907,-0.05017539161182001,0.6596048921563346,0.678963107955494,3.0,5.0,50,236.3184494428314
1749660716.4891071,0.05228114128112793,-0.09209100827245069,0.0015144960347866498,0.08677423088257334,0.02706405556640723,0.002574960187274352,0.14753435114503644,-0.015551982027265515,3.6688304134553606e-05,359.8245598621057,-0.024752394813813423,-0.09209100827245069,0.6596048921563346,0.678963107955494,3.0,5.0,51,245.28177561812126
1749660716.5287068,0.03947901725769043,-0.024635375751056357,0.0008610614275802893,0.04933518570186016,0.012698845605469744,0.0009761852999512993,0.05593129770992178,-0.016529177668230307,3.9680494401594994e-05,359.82650756675343,-0.025724975238239065,-0.024635375751056357,0.6596048921563346,0.678963107955494,3.0,5.0,52,252.9919181953753
1749660716.5656629,0.03710484504699707,-0.052270196981146114,0.00012709465512464367,0.007281987337312822,-0.14292426230468647,4.356661567951672e-05,0.002496183206104785,-0.017483694512345896,4.257079378133472e-05,359.8267777637652,-0.027664452797800505,-0.052270196981146114,0.6596048921563346,0.678963107955494,3.0,5.0,53,260.5717974092726
1749660716.609159,0.04334831237792969,-0.06652602739646016,0.0028384013780246783,0.162628419524931,0.00551624062500089,0.006838359886802484,0.39180916030534174,-0.018682896373416413,4.6196349847445314e-05,359.83382743129636,-0.03054824381464497,-0.06652602739646016,0.6596048921563346,0.678963107955494,3.0,5.0,54,269.0905145142688
1749660716.6509316,0.04179191589355469,-0.025580847207183455,0.0009471398951635713,0.05426711860133589,-0.028002582617186578,0.002841422668494857,0.16280152671755532,-0.019959560640264887,4.9899016557330036e-05,359.8360953581527,-0.031617316429613455,-0.025580847207183455,0.6596048921563346,0.678963107955494,3.0,5.0,55,277.6060101944856
1749660716.6929636,0.042076826095581055,-0.01961044436700655,0.0006617883781510265,0.037917680998861565,-0.0064547676757802375,0.00031002909690002936,0.017763358778624116,-0.021289911521824037,5.37047293241623e-05,359.83769081382206,-0.032442461686901056,-0.01961044436700655,0.6596048921563346,0.678963107955494,3.0,5.0,56,286.3519495836335
1749660716.7323406,0.039371490478515625,-0.03658456023845323,0.0016395667679628668,0.09394025603417742,0.03903506386718858,0.002308497706053839,0.1322671755725171,-0.02256721446808271,5.732312073176709e-05,359.84138938171805,-0.03388285035199,-0.03658456023845323,0.6596048921563346,0.678963107955494,3.0,5.0,57,294.913604202757
1749660716.7687414,0.03642916679382324,0.026085857916258462,0.00028950318877294995,0.01658731087226919,0.1252263236328135,-0.0007558208279820057,-0.04330534351145232,-0.02380153374547366,6.074006776540012e-05,359.84199364363246,-0.03293256428299864,0.026085857916258462,0.6596048921563346,0.678963107955494,3.0,5.0,58,303.22372586210776
1749660716.808717,0.03994131088256836,0.0437761031309317,0.007104598558118095,0.407063512514897,0.031852458886719726,0.002574960187274352,0.14753435114503644,-0.025116898531917266,6.436749941634953e-05,359.8582522939348,-0.031184089338618725,0.0437761031309317,0.6596048921563346,0.678963107955494,3.0,5.0,59,312.2129932272812
1749660716.8478348,0.03912043571472168,-0.021112872859065292,0.010344285789439791,0.592683917812053,-0.07828081748046778,-0.002088133234084546,-0.11964122137404766,-0.026336829960906923,6.738557222864293e-05,359.8814383470407,-0.032010034124054884,-0.021112872859065292,0.6596048921563346,0.678963107955494,3.0,5.0,60,321.2631010379016
1749660716.887783,0.03997611999511719,-0.013604885276241232,-0.0017181353956024707,-0.09844190680006164,0.1156495169921885,0.0012426477811718043,0.07119847328244067,-0.027616464186417854,7.003351186392624e-05,359.87750302156195,-0.032553904650377705,-0.013604885276241232,0.6596048921563346,0.678963107955494,3.0,5.0,61,330.63268907126223
1749660716.9279585,0.040285587310791016,0.04410328397357303,0.012824519035611435,0.73479081502572,-0.030396784277342714,0.030819983196648235,1.7658549618320594,-0.028927914357232305,7.283736459853171e-05,359.90710450109583,-0.030777177953167718,0.04410328397357303,0.6596048921563346,0.678963107955494,3.0,5.0,62,340.24759653256547
1749660716.9672189,0.039154767990112305,0.039425153385525685,0.009417527941851925,0.5395846045146399,0.11804371865234464,0.0020420352248333344,0.11699999999999822,-0.030132986035480157,7.479118796578247e-05,359.9282318110967,-0.029233495219382868,0.039425153385525685,0.6596048921563346,0.678963107955494,3.0,5.0,63,349.8718582520475
1749660717.006716,0.03973531723022461,0.04053270676097705,0.007515527720634778,0.4306080192059484,-0.030396784277342714,-0.034330093461766055,-1.966969465648857,-0.031294587330502666,7.624620028047743e-05,359.9453421573417,-0.027622915258035775,0.04053270676097705,0.6596048921563346,0.678963107955494,3.0,5.0,64,359.7899292322361
1749660717.046285,0.039304256439208984,0.03072440464945538,0.003408898360433737,0.19531548884191924,0.1348031302734385,0.004973122518258927,0.2849389312977082,-0.03238028498138959,7.728191198354063e-05,359.9530188874017,-0.026415315378751556,0.03072440464945538,0.6596048921563346,0.678963107955494,3.0,5.0,65,369.8323343698295
1749660717.0853903,0.03915524482727051,0.015893133228169248,0.012887914828678237,0.7384231264073324,-0.061521405859374045,-0.001155514549812771,-0.0662061068702311,-0.03341458277452427,7.813001061109975e-05,359.9819320257023,-0.025793015856130162,0.015893133228169248,0.6596048921563346,0.678963107955494,3.0,5.0,66,380.047634541991
1749660717.129004,0.04354548454284668,-0.00978543133863912,-0.0002275073288173677,-0.01303520974953022,-0.0064547676757802375,0.0016423415030025694,0.09409923664121944,-0.03453775209195519,7.848419717081605e-05,359.98136440117764,-0.026219127205231958,-0.00978543133863912,0.6596048921563346,0.678963107955494,3.0,5.0,67,391.29846783199457
1749660717.1689644,0.039926767349243164,-0.008017970562232801,0.002123639484884367,0.12167557969121041,-0.03279098593749907,0.002974653909105109,0.17043511450381477,-0.03558459702860624,7.882468617580669e-05,359.9862225137401,-0.02653925885048331,-0.008017970562232801,0.6596048921563346,0.678963107955494,3.0,5.0,68,402.09436669138927
1749660717.211164,0.042386531829833984,0.0002036528839177514,-0.0015912750018475216,-0.09117334165053526,-0.0064547676757802375,-0.004619526805679377,-0.2646793893129791,-0.03670950413609014,7.909518415397386e-05,359.98235799199216,-0.02653062671103689,0.0002036528839177514,0.6596048921563346,0.678963107955494,3.0,5.0,69,413.6014915480217
1749660717.2532501,0.04197883605957031,-0.011767107479561108,-0.0021142964730392574,-0.12114026454454489,-0.12137644736328024,-0.0024878269559153107,-0.14254198473282642,-0.037823228912554706,7.943811241523295e-05,359.9772726646866,-0.02702459618681673,-0.011767107479561108,0.6596048921563346,0.678963107955494,3.0,5.0,70,425.2716141483635
1749660717.2999864,0.046742916107177734,-0.05253703886076409,-1.049457401985606e-05,-0.0006012947991253948,-0.039973590917967705,0.001908803984223082,0.10936641221373879,-0.03908643724556594,7.993918528839664e-05,359.97724455841427,-0.02948033058680496,-0.05253703886076409,0.6596048921563346,0.678963107955494,3.0,5.0,71,438.20479939993834
1749660717.3383112,0.038400888442993164,-0.00790090899167285,0.003795125597267761,0.2174446794455085,0.08691909707031353,0.004839891277648667,0.2773053435114483,-0.04021850804240937,8.038879558189274e-05,359.9855946272922,-0.029783732511592432,-0.00790090899167285,0.6782275009408872,0.5963332938099206,3.0,5.0,72,449.61392075483775
1749660717.3802598,0.041912078857421875,-0.018748172996738845,0.0006779351949200356,0.03884282545229684,-0.14053006064453022,0.0007097228187307945,0.0406641221374029,-0.0414668061486495,8.070264417602284e-05,359.98722261085555,-0.030569507416664338,-0.018748172996738845,0.6782275009408872,0.5963332938099206,3.0,5.0,73,462.0251996724146
1749660717.4229352,0.04254508018493652,-0.05707276399508192,0.0031297029288747127,0.1793187689542535,0.0653712821289072,-0.002088133234084546,-0.11964122137404766,-0.04276738826056499,8.09926837596531e-05,359.9948517422594,-0.032997672737211055,-0.05707276399508192,0.6782275009408872,0.5963332938099206,3.0,5.0,74,474.8391054477628
1749660717.4652731,0.04243779182434082,-0.02431626443902246,0.013180032825842406,0.7551602547646539,-0.0064547676757802375,0.002308497706053839,0.1322671755725171,-0.04416773662122145,8.111851072924797e-05,0.02689907594510756,-0.03402960130541991,-0.02431626443902246,0.6782275009408872,0.5963332938099206,3.0,5.0,75,487.89503827470514
1749660717.5224235,0.05719566345214844,-0.018741341161747038,-2.1533377169450306e-06,-0.00012337716304728654,-0.004060566015624101,-0.00408660184323836,-0.23414503816794088,-0.046114082030400926,8.020474540013722e-05,0.02689201930641223,-0.035101524747149095,-0.018741341161747038,0.6782275009408872,0.5963332938099206,3.0,5.0,76,504.8425326212878
1749660717.5659487,0.04352259635925293,0.007388794188091541,-0.0009830839730506045,-0.056326562562752404,0.13959153359375098,-0.0015552082716435282,-0.08910687022900943,-0.047641791355293235,7.948770843815653e-05,0.024440541059689347,-0.034779945240119195,0.007388794188091541,0.6782275009408872,0.5963332938099206,3.0,5.0,77,518.8106386073147
1749660717.6024275,0.03657388687133789,0.045994633938521726,0.001169351749804497,0.06699892003003546,0.0031220389648447533,0.00044326033751028183,0.02539694656488356,-0.048913829022166566,7.894509795311616e-05,0.02689095198136968,-0.033097742701763105,0.045994633938521726,0.6782275009408872,0.5963332938099206,3.0,5.0,78,531.2680984856565
1749660717.6427293,0.04057741165161133,-0.011375474876299717,0.0004333883466370519,0.024831323152455818,-0.011243170996092733,0.0016423415030025694,0.09409923664121944,-0.05025684960459754,7.83147704673777e-05,0.027898542802781066,-0.033559330028551285,-0.011375474876299717,0.6782275009408872,0.5963332938099206,3.0,5.0,79,544.9942175368437
1749660717.6906712,0.04774165153503418,-0.047395673934239504,-0.014419245955446783,-0.826161937008183,-0.09264602744140527,-0.035529174627258346,-2.035671755725193,-0.05185902725463769,7.753463577578752e-05,359.9884562074946,-0.03582207777778785,-0.047395673934239504,0.6782275009408872,0.5963332938099206,3.0,5.0,80,560.9302332612148
1749660717.738462,0.04762434959411621,-0.06659227533655664,0.002213404066939483,0.12681871139272433,-0.12377064902343649,0.0005764915781205342,0.033030534351143004,-0.05356503037528874,7.787835649085962e-05,359.99449586614105,-0.03899349157868366,-0.06659227533655664,0.6782275009408872,0.5963332938099206,3.0,5.0,81,577.1977450994036
1749660717.7782617,0.039804697036743164,-0.03993316290407958,-0.0009736643055309731,-0.055786855369461055,-0.018425775976561587,-8.966462493073573e-05,-0.005137404580154659,-0.05511715448682112,7.802746169502077e-05,359.9922752872645,-0.04058301902979946,-0.03993316290407958,0.6782275009408872,0.5963332938099206,3.0,5.0,82,591.5839951008853
1749660717.813492,0.035262107849121094,0.048227278203600406,-0.002528444875672446,-0.1448692201075113,0.11804371865234464,-0.0004893583467614931,-0.02803816793893299,-0.056548197267686895,7.822039727518749e-05,359.987166893201,-0.03888242354451454,0.048227278203600406,0.6782275009408872,0.5963332938099206,3.0,5.0,83,604.8986625848535
1749660717.8516514,0.03813624382019043,0.04134229991493189,-0.0015843463141389292,-0.09077635708726875,-0.03518518759765521,-0.005152451768120391,-0.29521374045801707,-0.058031026815105836,7.85525213936945e-05,359.983705023914,-0.03730578351487126,0.04134229991493189,0.6782275009408872,0.5963332938099206,3.0,5.0,84,619.2783297746051
1749660717.8886538,0.037020206451416016,0.014466605450708037,0.0012770255588675666,0.07316817485344683,-0.0064547676757802375,-0.0014219770310332756,-0.08147328244274998,-0.059412094566805115,7.894529843216171e-05,359.98641372485275,-0.03677022679443487,0.014466605450708037,0.6782275009408872,0.5963332938099206,3.0,5.0,85,633.5612698068933
