time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz
1749663505.4362683,0.001477956771850586,-0.02235831850989114,-0.010379435860996676,-0.5946978685618454,-0.008377311608887883,-0.0021428912739753212,-0.12277862595419808,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.4757054,0.014871597290039062,-0.033416502700043205,0.0034260908561261996,0.1963005462843942,0.005987898352049603,0.0025202021473835763,0.144396946564886,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.5150542,0.04277634620666504,-0.03278645046725691,0.007254812654791356,0.4156701462776449,-0.0035889082885753876,0.03542831857811636,2.029893129770993,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.5931122,0.014414072036743164,-0.019223325983030753,-0.00329046468187292,-0.1885297389081754,0.02992991495361208,-0.0009438101084830337,-0.0540763358778622,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.662149,0.0017995834350585938,0.00774920470895946,0.00521836493264722,0.29899028659975585,0.025141511633299585,0.034895393615675334,1.9993587786259546,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.7026951,0.010248661041259766,-0.014898245908352965,-0.005538050267797001,-0.31730690707606346,-0.008377311608887883,-0.030254683042738952,-1.7334656488549616,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.763443,0.0030145645141601562,0.004447155075304948,-0.004546782223771713,-0.2605114317872262,0.013170503332518457,0.03316338748774204,1.900122137404581,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.7964315,0.016518592834472656,0.004367760000510554,0.012565231898146,0.7199347563669221,0.008382100012205962,-0.003075509958247096,-0.17621374045801463,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.8327715,0.022029876708984375,-0.005047794708827626,-0.005467336083320076,-0.3132552827538262,0.005987898352049603,-0.0034752036800778613,-0.1991145038167934,0.7214471140147273,0.4093219396059291,3.0,5.0
1749663505.8745265,0.023149490356445312,0.0028272241456386744,-0.004117651950265689,-0.23592407825403633,0.044295124914549566,-0.029721758080297936,-1.7029312977099234,0.7214471140147273,0.4093219396059291,3.0,5.0
