time,dt,gps_x,gps_y,lat,lon,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,est_x,est_y,est_heading_deg,est_velocity,est_accel,accel_filter_effectiveness,gyro_filter_effectiveness,gps_updated,predict_count,gps_update_count,P_trace,K_matrix,innovation_vector
1749662214.4479985,0.048497915267944336,0.0,0.0,-7.2835805,112.79647766666666,0.022426022760765572,0.018052615753930693,1.0343386918716093,-0.05691017346191418,-8.68667688779036e-05,-0.004977099236642246,3.1853777636348706e-07,5.4537419202783106e-14,0.05017307994905527,0.0010941834231750483,0.022426022760765572,0.7017707475747591,0.5600462541693088,True,2,2,11.834875324580775,"[[0.43832651375842385, 0.16258098371687515], [0.16258098371687507, 0.4381759732469265], [-2.071528754419839e-09, 7.158487844036413e-09], [0.013748519994034078, 0.006022117596693887]]","[-3.1853777636348706e-07, -5.4537419202783106e-14]"
1749662214.4983602,0.05045342445373535,0.0,0.0,-7.2835805,112.79647766666666,-0.04457423322848025,0.000772503048519833,0.04426116434117629,0.048434699584960716,0.0032439142463784503,0.1858625954198463,5.538397277095536e-05,-3.4458759887974103e-09,0.05240620726041497,-0.0011547436650245757,-0.04457423322848025,0.7017707475747591,0.5600462541693088,True,3,3,13.904392268843171,"[[0.4695891051761734, 0.14648439887634548], [0.14648439887634543, 0.4689105348004529], [-4.907967631440675e-07, 1.7705578600115644e-06], [0.025406266232699787, 0.005848963900378016]]","[-5.538397277095536e-05, 3.4458759887974103e-09]"
1749662214.5453227,0.046898841857910156,0.0,0.0,-7.2835805,112.79647766666666,-0.025235078312955565,0.001464932508989041,0.08393445003658258,0.11786654772949201,0.002844220524547685,0.1629618320610675,-2.4845340940894417e-05,-8.164312882934696e-06,0.0563426373168905,-0.0023396466918982964,-0.025235078312955565,0.7017707475747591,0.5600462541693088,True,4,4,15.3185499818063,"[[0.4815537876991119, 0.13701226771172048], [0.13701226771172054, 0.4804450500364793], [1.0252311952929987e-07, -1.2807816118450873e-06], [0.03459421742122307, 0.0027648944297999603]]","[2.4845340940894417e-05, 8.164312882934696e-06]"
1749662214.591639,0.046312808990478516,0.0,0.0,-7.2835805,112.79647766666666,0.037694365166990706,0.0006172745617217384,0.03536722718744325,0.137020161010742,-0.00022009800948815606,-0.012610687022901692,-0.00012007706832109184,-9.442055409101482e-07,0.0579805925009656,-0.0005930326793124822,0.037694365166990706,0.7017707475747591,0.5600462541693088,True,5,5,16.534461853727045,"[[0.48660804543032954, 0.13255105129550637], [0.13255105129550634, 0.48511073625497364], [1.673932307862052e-06, -6.291088902118975e-06], [0.04389697145117011, -0.0010823161233573645]]","[0.00012007706832109184, 9.442055409101482e-07]"
1749662214.6362047,0.044595956802368164,0.0,0.0,-7.2835805,112.79647766666666,0.0428119721984591,-0.0011284475936703161,-0.06465528451900274,0.038857892944335726,-0.0012859479343701912,-0.07367938931297813,-8.773327110492548e-05,1.5403655216686254e-05,0.05509723940167209,0.0013214781811853372,0.0428119721984591,0.7017707475747591,0.5600462541693088,True,6,6,17.673045942017318,"[[0.48889562903705835, 0.13052859252983162], [0.13052859252983165, 0.4870740462715925], [2.091780414874212e-06, -5.071491492760977e-06], [0.05249602368033946, -0.0053486925680683835]]","[8.773327110492548e-05, -1.5403655216686254e-05]"
1749662214.6893244,0.05308723449707031,0.0,0.0,-7.2835805,112.79647766666666,-0.037062340232028035,-0.000962331744429676,-0.0551375474472826,-0.1431014332275392,-0.0012859479343701912,-0.07367938931297813,2.3550988695008503e-05,1.9420335975316392e-05,0.052170154481512035,-0.0006413709284288822,-0.037062340232028035,0.7017707475747591,0.5600462541693088,True,7,7,18.788960895149437,"[[0.4906178504969889, 0.129415755018213], [0.129415755018213, 0.48798028398753734], [4.270665256467979e-07, 2.2219922037092455e-06], [0.06822200069684879, -0.0096914505250793]]","[-2.3550988695008503e-05, -1.9420335975316392e-05]"
1749662214.7363524,0.04706525802612305,0.0,0.0,-7.2835805,112.79647766666666,-0.06387935953757526,-0.0013129198519040131,-0.07522476635304103,0.20405780749511693,-0.003417647784134261,-0.195816793893131,-2.076988122591405e-05,6.868179291966255e-06,0.04862967839446159,-0.0036492879519502233,-0.06387935953757526,0.7017707475747591,0.5600462541693088,True,8,8,19.864060606648152,"[[0.4913888018944627, 0.12885074758112594], [0.12885074758112594, 0.48842524232779794], [5.564430518617302e-07, -1.4154095390748991e-06], [0.07665401573047537, -0.015015750052779558]]","[2.076988122591405e-05, -6.868179291966255e-06]"
1749662214.779679,0.0432894229888916,0.0,0.0,-7.2835805,112.79647766666666,0.08207686673068465,-0.0022296727149444225,-0.1277508362617913,-0.1526782398681642,0.0029774517651579417,0.1705954198473272,-0.0001693508917561965,6.055782729233721e-06,0.04309941962551096,-9.45325247769537e-05,0.08207686673068465,0.7017707475747591,0.5600462541693088,True,9,9,20.917313756190303,"[[0.49171842545194655, 0.128555022982731], [0.12855502298273105, 0.48865581458474766], [4.1570042266241295e-06, -1.5461597753852004e-05], [0.08247730301559092, -0.019730915183678973]]","[0.0001693508917561965, -6.055782729233721e-06]"
1749662214.828487,0.04881143569946289,0.0,0.0,-7.2835805,112.79647766666666,0.0038242520872145934,0.00014030259057695998,0.00803874629481176,-0.08324639172363302,-0.004083803987185532,-0.2339847328244287,-9.078309521047313e-05,2.486454332910745e-05,0.04349184807389905,0.00010622180102739583,0.0038242520872145934,0.7017707475747591,0.5600462541693088,True,10,10,21.97249360638908,"[[0.4925753477237691, 0.12817645155865712], [0.12817645155865717, 0.48884522284441084], [4.169301161767651e-06, -8.835258839046682e-06], [0.09583464101417997, -0.024275536753424365]]","[9.078309521047313e-05, -2.486454332910745e-05]"
1749662214.8746,0.04611563682556152,0.0,0.0,-7.2835805,112.79647766666666,-0.03368830540306225,0.005244031723227493,0.3004608853736516,-0.035362358520508064,-0.0008862542125394338,-0.050778625954199796,-4.392509591924498e-05,2.4349929116579904e-05,0.05734782741765264,-0.0014380320907337303,-0.03368830540306225,0.7017707475747591,0.5600462541693088,True,11,11,22.996146319827055,"[[0.49305377590308225, 0.127914247097234], [0.127914247097234, 0.48899047889429925], [3.0511383802549364e-06, -4.433301824072578e-06], [0.10453166393429668, -0.029133554389527333]]","[4.392509591924498e-05, -2.4349929116579904e-05]"
