time,dt,gps_x,gps_y,lat,lon,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,est_x,est_y,est_heading_deg,est_velocity,est_accel,accel_filter_effectiveness,gyro_filter_effectiveness,gps_updated,predict_count,gps_update_count,P_trace,K_matrix,innovation_vector
1749665822.3781688,0.05322909355163574,0.0,0.0,-7.2835545,112.79648066666667,0.014611290325589409,2.5839161784169118e-05,0.0014804749163886165,0.005073313317868644,0.0011520505375568737,0.06600763358778661,2.0686633965842762e-05,-8.079856768515392e-11,-0.00022378773137294105,0.0007775071817094995,0.0,0.7175576104692171,0.6169310058627653,True,2,2,23.037838458015514,"[[0.4175223672331849, -1.55064487665927e-09], [-1.55064487665927e-09, 0.41704035876185647], [4.659835458701797e-12, 1.4479924522992782e-06], [0.01552448548998143, -4.994304513852792e-08], [-1.228568676637895e-07, 3.953701156648844e-13], [-7.689072907879129e-17, -2.3892952520304198e-11]]","[-2.0686633965842762e-05, 8.079856768515392e-11]"
1749665822.4314773,0.053383827209472656,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,0.022933393495402188,0.009492677185206692,0.5438903389924695,-0.06196433316650629,-0.0013793430340379538,-0.0790305343511446,6.546588731987035e-05,-2.557056945679831e-10,-0.00022378773137176082,0.0016127460527593433,-3.3990597359023002e-22,0.7175576104692171,0.6169310058627653,True,3,3,21.307711071951267,"[[0.34261377268855076, 3.0353048381512635e-07], [3.035304838151264e-07, 0.3408217561399026], [-1.2284611108810074e-09, 5.893560752752481e-06], [0.0347906538364084, 6.101017191979518e-06], [-3.795352578310056e-05, -9.456160283519712e-09], [4.7824120299372504e-12, -1.9202813311089288e-08]]","[-0.01844841226604201, 0.03706497571467261]"
1749665822.4932716,0.0618438720703125,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,-0.022830705963728243,0.00018718487695705728,0.010724903438314998,0.00028490999755614865,0.004083137830982462,0.23394656488549634,-0.006256822337935217,0.012632544264967498,-0.00021127047429369894,-0.0007321757398392054,-7.118400369380107e-10,0.7175576104692171,0.6169310058627653,True,4,4,22.037715021447163,"[[0.31051433926050287, 3.314279527766861e-07], [3.3142795277668615e-07, 0.3059516239599486], [-8.482608079837513e-10, 3.910780739444775e-06], [0.062349876935999395, 4.285956376004275e-06], [-0.000118536541094321, -6.7013823130583994e-09], [3.2974043569638043e-12, -1.209126075786878e-08]]","[-0.012126124040786921, 0.02443243119399942]"
1749665822.548667,0.05530858039855957,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,-0.02148464483840867,5.4277988848095294e-05,0.0031098996814540093,0.045774741540524744,-0.0005799555903764313,-0.03322900763358749,-0.01007736778469281,0.020107682445457704,-0.00020579528000941788,-0.0015925666869201697,-1.0072989181875902e-09,0.7175576104692171,0.6169310058627653,True,5,5,23.555017369931463,"[[0.2961514324084166, 2.7747735771278184e-07], [2.7747735771278195e-07, 0.28873797442662724], [-6.077494323938547e-10, -4.324374495985901e-06], [0.08651977148232072, 2.9245246580513607e-06], [-0.00021693725967246905, -4.398848188207775e-09], [2.4283925979586703e-12, 6.035254073762685e-08]]","[-0.008305578594029328, 0.016957293013509216]"
1749665822.598271,0.0495905876159668,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,0.004409632720429559,0.003339900661274639,0.19136221188398955,-0.0116860983032252,0.0016849754999978875,0.0965419847328246,-0.012598980872091482,0.025003894804230924,-0.00020999647228497946,-0.0011391576182046244,1.6096630004520394e-11,0.7175576104692171,0.6169310058627653,True,6,6,25.365639784198766,"[[0.2897187432796623, 5.177194211338072e-07], [5.177194211338072e-07, 0.2799217581402781], [2.8310599745493404e-10, -1.2091048120761255e-05], [0.1067397180193442, 5.661422882743997e-06], [-0.00031446585895465517, -1.5807208190529312e-08], [-6.6009574203581535e-12, 1.4835279691674085e-07]]","[-0.005783965506630656, 0.012061080654735996]"
1749665822.6435568,0.04530000686645508,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,0.021351986452284692,0.0119834511797605,0.6866011766013439,0.02901532991943112,0.00021943185328509118,0.012572519083969613,-0.01432333017429804,0.02838003769700266,0.030884681255530812,-0.0005900690555145622,1.8054298586830315e-09,0.7175576104692171,0.6169310058627653,True,7,7,27.279647625585284,"[[0.2869397633674899, 1.4858803044823242e-06], [1.485880304482324e-06, 0.2753212328038427], [2.300420330691231e-09, -1.658086106993504e-05], [0.1236188581578056, 1.6763575601152776e-05], [-0.00040342200826701756, -5.9349342503175675e-08], [-3.206899771178124e-11, 2.0965885996425212e-07]]","[-0.004059616204424098, 0.00868493776196426]"
1749665822.6935058,0.049924612045288086,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,-0.012200116869975996,-0.001800617904183003,-0.10316780642537773,0.00028490999755614865,0.00048589433450560383,0.027839694656488945,-0.015569516684300337,0.03077113560577301,0.030876429913550996,-0.001933866257915013,3.6264341965397115e-09,0.7175576104692171,0.6169310058627653,True,8,8,29.2500926112162,"[[0.287442038392261, 3.835084358101609e-06], [3.83508435810161e-06, 0.27289714452074626], [8.718686391644794e-09, -2.638411203106216e-05], [0.14679933699386352, 4.0987172825784736e-05], [-0.000516480095478275, -1.5580559188400198e-07], [-1.2223043281651357e-10, 3.5385924450410735e-07]]","[-0.0028134296944218005, 0.00629383985319391]"
1749665822.7368207,0.04333329200744629,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,-0.004141304996075701,-0.0008666951662497108,-0.04965797515049766,0.05774574984130609,0.0010188192969466214,0.058374045801527163,-0.016461625908299193,0.032488650790945456,0.030866914121329345,-0.002015354180918659,5.853911498749998e-09,0.7175576104692171,0.6169310058627653,True,9,9,31.144477448727663,"[[0.28753777088895055, 5.55078586066819e-06], [5.550785860668191e-06, 0.27161331969093355], [1.4598725680402497e-08, -3.519006121530959e-05], [0.160823571537157, 5.849073286756713e-05], [-0.0005964270117579992, -2.302800424798389e-07], [-2.1361224377539911e-10, 4.993190213909074e-07]]","[-0.0019213204704229443, 0.004576324668021464]"
1749665822.7792058,0.04238176345825195,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,0.009984910188003253,0.002861792329882826,0.16396862234519655,-0.00210929166260021,-0.0008464180715969439,-0.048496183206106824,-0.017093239632901113,0.033731588213608873,0.03085768553630132,-0.0016570426471667163,8.139367871130243e-09,0.7175576104692171,0.6169310058627653,True,10,10,32.99997479689674,"[[0.2881223290359111, 7.3962341461631635e-06], [7.396234146163163e-06, 0.27093155389102835], [2.0373377895802594e-08, -4.201601452954161e-05], [0.1744150839667097, 7.760466053315635e-05], [-0.0006720143879134136, -3.127520156933577e-07], [-3.0927600790522285e-10, 6.225445438433276e-07]]","[-0.0012897067458210246, 0.0033333872453580465]"
1749665822.8288724,0.04968523979187012,-0.018382946378722138,0.03706497545896692,-7.283554166666667,112.7964805,-0.0027287973020763364,0.011065154702982371,0.6339866641402239,-0.00210929166260021,-0.0036442741244122764,-0.20880152671755692,-0.017566604516966403,0.03463461566829298,0.062349409786552276,-0.0021168831741585617,1.021494878859855e-08,0.7175576104692171,0.6169310058627653,True,11,11,34.850784853396476,"[[0.29115515457437946, 1.1687530328093975e-05], [1.1687530328093975e-05, 0.27056899247474353], [3.3094966773814654e-08, -5.321911808271757e-05], [0.1991752857732218, 0.00011653858287541294], [-0.0007919272165641569, -4.791881567902559e-07], [-5.238636380171605e-10, 8.237182021462206e-07]]","[-0.0008163418617557344, 0.002430359790673943]"
