time,event_type,lat,lon,alt,gps_x,gps_y,accuracy,num_satellites
1749661399.7803667,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.7803667,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.7803667,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.7803667,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.9837956,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.9837956,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.9837956,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.9837956,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661399.9837956,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.187367,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.187367,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.187367,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.187367,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.3932068,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.3932068,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.3932068,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.3932068,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.3932068,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.5957932,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.5957932,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.5957932,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.5957932,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.5957932,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.8036036,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.8036036,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.8036036,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.8036036,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661400.8036036,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.0075066,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.0075066,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.0075066,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.0075066,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.2093105,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.2093105,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.2093105,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.2093105,gps_update,-7.2835715,112.79648633333333,0,0.0,0.0,0,0
1749661401.4117918,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.4117918,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.4117918,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.4117918,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.614176,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.814386,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.814386,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.814386,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.814386,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661401.814386,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.0277896,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.0277896,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.0277896,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.0277896,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.2279215,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.2279215,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.2279215,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.2279215,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.2279215,gps_update,-7.283571333333334,112.7964865,0,0.018382947084827884,0.01853248772948346,0,0
1749661402.432432,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.432432,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.432432,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.432432,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.432432,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.6502917,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.6502917,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.6502917,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.6502917,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.8494923,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.8494923,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.8494923,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.8494923,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661402.8494923,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.0499825,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.0499825,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.0499825,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.0499825,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.0499825,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.0499825,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.2506337,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
1749661403.2506337,gps_update,-7.2835711666666665,112.79648683333333,0,0.05514883844802133,0.03706497563579769,0,0
