time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz
1749665424.0781686,0.00206756591796875,-0.015496635796923943,0.0014929443876479777,0.08553941245997224,-0.03838144681396671,0.0016411424218371442,0.09403053435114696,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.122572,0.022898435592651367,0.0005400570454059976,0.003323141733745505,0.19040199606740457,-0.016833631872560373,0.03321694644646738,1.9031908396946584,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.1731424,0.03178763389587402,-0.0023013038462382967,0.010095834082317783,0.5784486835811414,0.0118967880493146,0.004305767234042228,0.24670229007633782,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.2526486,0.0028693675994873047,-0.008761773677738168,-0.0031456478112708627,-0.18023234342038535,-7.422025146675004e-05,-0.0018228698340294661,-0.10444274809160126,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.307516,0.0032973289489746094,-0.002991848191277027,-0.0009600563548521913,-0.055007177227744675,-0.007256825231935382,-0.0006237886685371785,-0.035740458015265375,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.3406901,0.028528451919555664,-0.0005286594867137319,-0.0019663952995817935,-0.1126661515203999,-0.047958253454591704,-0.003554875961962771,-0.20367938931297536,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.4033353,0.019051790237426758,-0.04234564625695331,0.023969526646543483,1.373352713773307,0.03344460299072094,0.0337498714089084,1.9337251908396969,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.4403112,0.02732992172241211,-0.00858457383398915,0.029399525422677406,1.684468726406983,0.15794308931884582,0.002040836143667905,0.1169312977099255,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.4890797,0.023122787475585938,0.041750048345225436,-0.00429462160785182,-0.246063692735597,-0.026410438513185364,-0.00022409494670641347,-0.0128396946564866,0.754071083639407,0.6205804057098401,3.0,5.0
1749665424.5594563,0.005461215972900391,-0.006470279738219503,0.0007614285526172255,0.043626642465721954,-0.021622035192872868,0.0015079111812268916,0.0863969465648875,0.754071083639407,0.6205804057098401,3.0,5.0
