time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz
1749662214.4288363,0.01916217803955078,0.022426022760765572,0.018052615753930693,1.0343386918716093,-0.05691017346191418,-8.68667688779036e-05,-0.004977099236642246,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.4893026,0.00905752182006836,-0.043470368292112316,0.0011452077450760088,0.06561557045854918,0.048434699584960716,0.0032439142463784503,0.1858625954198463,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.5313363,0.013986349105834961,-0.037830477350646236,0.0010637740710277986,0.060949764625342726,0.11786654772949201,0.002844220524547685,0.1629618320610675,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.5752122,0.016426801681518555,0.02615531367750621,0.0013028796024405975,0.07464950243352883,0.137020161010742,-0.00022009800948815606,-0.012610687022901692,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.6206515,0.01555323600769043,0.05363058675835394,-0.001280478948065902,-0.07336603947952752,0.038857892944335726,-0.0012859479343701912,-0.07367938931297813,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.688599,0.0007252693176269531,-0.045657548955830865,-0.001053215686010786,-0.06034481372539374,-0.12155361828613298,-0.0019521041374214612,-0.1118473282442758,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.724837,0.011515378952026367,-0.06387935953757526,-0.0013129198519040131,-0.07522476635304103,0.20405780749511693,-0.003417647784134261,-0.195816793893131,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.7664807,0.013198375701904297,0.08207686673068465,-0.0022296727149444225,-0.1277508362617913,-0.1526782398681642,0.0029774517651579417,0.1705954198473272,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.82724,0.0012469291687011719,0.0038242520872145934,0.00014030259057695998,0.00803874629481176,-0.08324639172363302,-0.004083803987185532,-0.2339847328244287,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.8723752,0.0022246837615966797,-0.032892127609906924,0.006260418216970831,0.35869554181924473,-0.11676521496582049,0.034020330827347164,1.9492213740458006,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.906066,0.016645193099975586,-0.06158885178195887,-0.0028151844374949787,-0.161298186819373,-0.13591882824707047,-0.0015524104155907037,-0.08894656488549746,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662214.9654102,0.008344173431396484,-0.06290396986778873,-0.004640329487053206,-0.2658712951582549,-0.016208745239258082,-0.007014891280611124,-0.4019236641221387,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.007914,0.004648447036743164,-0.012131367443383709,-0.010997999798278962,-0.6301389715271153,-0.023391350219726714,-0.00035332925009841625,-0.020244274809161578,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.0439425,0.00749516487121582,0.005663323131323188,0.0028691736516269196,0.16439154092836125,-0.04015076184082056,0.0013786768778348889,0.07899236641221252,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.0806284,0.010874509811401367,-0.03281813220964896,-0.0015675286951149815,-0.08981277849573763,-0.016208745239258082,-0.003417647784134261,-0.195816793893131,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.121545,0.01031947135925293,-0.04185884373230167,-0.0016867579513488936,-0.09664411167242465,0.0268868846435546,0.005642076577363026,0.32326717557251805,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.16187,0.00937342643737793,-0.037301102560291566,-0.00707172819601777,-0.4051801794954816,0.0005506663818357627,-0.03192913327472865,-1.8294045801526728,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.2020702,0.010524272918701172,-0.01636717677975935,-0.01874706657601848,-1.07412779305663,-0.011420341918945587,-0.030996514590456874,-1.7759694656488563,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.2470438,0.007601261138916016,0.02473408684682083,-0.015559831256110658,-0.891512660910883,-0.04733336682128919,0.0009789831560041314,0.056091603053434184,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.2852046,0.01137232780456543,-0.003589044203507306,0.00021098602839962795,0.012088608963526008,-0.05930437512207054,-0.0012859479343701912,-0.07367938931297813,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.3470361,0.0011785030364990234,-0.0013789744938944321,-0.004180146432076067,-0.23950474830462806,0.08195352282714818,-0.0008862542125394338,-0.050778625954199796,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.386454,0.0057604312896728516,0.03338438554892028,-0.0018283391341680066,-0.10475611590642994,-0.044939165161133054,0.0007125206747836189,0.04082442748091486,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.4248466,0.005814790725708008,-0.0247357211120443,0.007754763960813814,0.4443152460747853,0.02449268298339824,0.03601879943650097,2.0637251908396936,0.7017707475747591,0.5600462541693088,3.0,5.0
1749662215.4761796,0.0096588134765625,-0.032271558203843385,0.01713064714242201,0.9815137815886252,-0.0377565601806642,-0.0030179540623034963,-0.17291603053435223,0.6906748558104944,0.5891259810293795,3.0,5.0
1749662215.5400126,0.002541065216064453,0.03006497676047862,0.0001271581660922806,0.00728562624771121,0.4626315867919919,-0.0018188728968112087,-0.10421374045801635,0.6906748558104944,0.5891259810293795,3.0,5.0
1749662215.5845304,0.01141357421875,0.3253216693815583,0.015440683864270527,0.884686018218452,-0.26999412121582045,-0.002218566618641974,-0.12711450381679512,0.6906748558104944,0.5891259810293795,3.0,5.0
1749662215.643772,0.0009658336639404297,0.07123745417800913,-0.0020732126559286474,-0.11878633521781959,0.11547234606933565,-0.002218566618641974,-0.12711450381679512,0.6906748558104944,0.5891259810293795,3.0,5.0
