time,dt,gps_x,gps_y,lat,lon,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,est_x,est_y,est_heading_deg,est_velocity,est_accel,accel_filter_effectiveness,gyro_filter_effectiveness,gps_updated,predict_count,gps_update_count,P_trace,K_matrix,innovation_vector
1749665424.0802362,0.05436062812805176,0.0,0.0,-7.2835453333333335,112.7964835,-0.016651859985027637,0.001461772366243396,0.08375338719459824,0.0023199814086896087,0.002706992346719179,0.15509923664122338,-2.471175337584482e-05,-2.1505383672767623e-26,-1.4988524933254317e-26,-0.0009071899793054505,0.0,0.754071083639407,0.6205804057098401,True,2,2,23.03878050799146,"[[0.4175428064554872, 1.9950964422579112e-08], [1.9950964422579112e-08, 0.41704035877009826], [6.872629952705372e-11, -1.7297787141581893e-06], [0.01585023282519228, 6.293741064326111e-07], [-8.953096462312869e-08, -3.557195279909301e-12], [-8.09224337404614e-16, 2.0367369497219106e-11]]","[2.471175337584482e-05, 2.1505383672767623e-26]"
1749665424.1454704,0.06560635566711426,0.0,0.0,-7.2835453333333335,112.7964835,3.309320433106096e-05,0.0088609339453272,0.5076941176114539,-0.016833631872560373,0.03321694644646738,1.9031908396946584,-4.413327935767722e-05,4.930232619126063e-13,9.730813612423477e-14,-0.0004522202269612912,-1.9997352251674258e-20,0.754071083639407,0.6205804057098401,True,3,3,21.327014784402536,"[[0.34324480504575944, 5.367342443123673e-07], [5.367342443123674e-07, 0.34082175606844833], [8.449449233637008e-10, -3.891078761070967e-06], [0.04060196935154204, 9.189948397548103e-06], [-4.749404929023689e-05, -1.3802251633501653e-08], [-3.1653410012624595e-12, 1.0911019869046689e-08]]","[4.413327935767722e-05, -4.930232619126063e-13]"
1749665424.20493,0.05914568901062012,0.0,0.0,-7.2835453333333335,112.7964835,-0.002930424809748797,0.003029548052170818,0.17358031722146722,0.0118967880493146,0.004305767234042228,0.24670229007633782,-6.0868472928224e-05,2.4012831309913956e-11,2.233988575897537e-12,-0.0006257317106348472,-1.3972225540988416e-16,0.754071083639407,0.6205804057098401,True,4,4,22.043462549575423,"[[0.310911535181985, 7.543038625280532e-07], [7.543038625280532e-07, 0.30595162419030186], [9.055274536854373e-10, -6.256521901606262e-06], [0.06463256737954627, 9.615486073556986e-06], [-0.00013202470265943252, -1.839520518787982e-08], [-4.654733160165066e-12, 3.497266675705458e-08]]","[6.0868472928224e-05, -2.4012831309913956e-11]"
1749665424.255518,0.050534725189208984,0.0,0.0,-7.2835453333333335,112.7964835,-0.008158627290105445,-0.0029709496057256845,-0.17022287355413768,-0.028804640173341722,-0.0039545696837935285,-0.2265801526717537,-7.950372084235234e-05,6.257938726482633e-11,5.4006294857586676e-12,-0.000949397208501369,-4.23888547504793e-16,0.754071083639407,0.6205804057098401,True,5,5,23.541347690332127,"[[0.2958924328760874, 3.9329270553247124e-07], [3.932927055324712e-07, 0.28873797482107266], [2.836648357251768e-10, -9.287428648745384e-06], [0.08444809175152027, 3.840139167726034e-06], [-0.00022256165962464275, -3.1316625196604936e-09], [3.8376857594540017e-13, 7.470196279019642e-08]]","[7.950372084235234e-05, -6.257938726482633e-11]"
1749665424.3108134,0.056180715560913086,0.0,0.0,-7.2835453333333335,112.7964835,-0.002991848191277027,-0.0009600563548521913,-0.055007177227744675,-0.007256825231935382,-0.0006237886685371785,-0.035740458015265375,-0.00010226841844727114,7.577856975641904e-11,6.72608778997012e-12,-0.0009079761105900496,-3.9805232083365317e-16,0.754071083639407,0.6205804057098401,True,6,6,25.380766425328353,"[[0.29049644115519285, 1.8991564970564564e-07], [1.8991564970564577e-07, 0.27992175831044114], [2.722721111167256e-11, -1.3404656329279005e-05], [0.11115297809323105, 1.3334534644690362e-06], [-0.0003439284398926125, 2.9284406779901856e-09], [2.353816929725907e-12, 1.3415167518172608e-07]]","[0.00010226841844727114, -7.577856975641904e-11]"
1749665424.3692186,0.05758070945739746,0.0,0.0,-7.2835453333333335,112.7964835,-0.01394018010064104,-0.002570541643652594,-0.14728118724391526,-0.047958253454591704,-0.003554875961962771,-0.20367938931297536,-0.00014278477961501514,7.39888638909838e-11,6.943827193551844e-12,-0.0016209329190220373,-1.67497008191872e-16,0.754071083639407,0.6205804057098401,True,7,7,27.329288160808886,"[[0.2898565033169142, -2.919549313792369e-07], [-2.919549313792368e-07, 0.2753212333888052], [-8.06580843532112e-10, -2.1014006247482897e-05], [0.13902003782017208, -3.513330665597032e-06], [-0.0004811052210378185, 1.981293253932278e-08], [1.2907223628310074e-11, 2.513595283194586e-07]]","[0.00014278477961501514, -7.39888638909838e-11]"
1749665424.4223871,0.05314779281616211,0.0,0.03706497545896692,-7.283545,112.7964835,-0.04234564625695331,0.023969526646543483,1.373352713773307,0.03344460299072094,0.0337498714089084,1.9337251908396969,-0.00022549522108620743,-7.90337087249259e-08,0.07299066549556694,-0.0034602376646158534,1.656860267089568e-15,0.754071083639407,0.6205804057098401,True,8,8,29.24545598815285,"[[0.29041475068351835, 3.7061337438456003e-06], [3.7061337438456003e-06, 0.27289714719107244], [1.3221701407531526e-08, -3.716971721330867e-05], [0.16063633209286188, 3.7053854534737316e-05], [-0.0006023285328656592, -1.5276278226482862e-07], [-1.9961456767408308e-10, 5.142582102550674e-07]]","[0.00022549522108620743, 0.03706505449267564]"
1749665424.467641,0.04524087905883789,0.0,0.03706497545896692,-7.283545,112.7964835,0.03687262713300453,0.009237732456357322,0.5292830820202935,0.15794308931884582,0.002040836143667905,0.1169312977099255,-0.00022692094891161034,0.01011478410873518,0.07291172940880945,-0.0006479918595138595,1.9060965231139118e-08,0.754071083639407,0.6205804057098401,True,9,9,31.07214880909153,"[[0.2901000792437996, 1.1184734425387598e-05], [1.1184734425387596e-05, 0.2716133264143885], [2.8523881473134767e-08, -3.993720543253901e-05], [0.1721266584383786, 0.00011255684875722459], [-0.0006819613226195072, -4.87189257212954e-07], [-4.519505968276696e-10, 5.835926115628897e-07]]","[0.00022692094891161034, 0.026950191350231738]"
1749665424.5122025,0.044562578201293945,0.0,0.03706497545896692,-7.283545,112.7964835,0.026683179393382744,-0.0033296451712334775,-0.19077461558779257,-0.026410438513185364,-0.00022409494670641347,-0.0128396946564866,-0.0001994023434255851,0.01743476867199157,0.07285006145392332,-0.00027193586146339005,3.4788795226282164e-08,0.754071083639407,0.6205804057098401,True,10,10,32.87063109335251,"[[0.2904516596040234, 1.5550955194380496e-05], [1.5550955194380496e-05, 0.2709315622604331], [3.0297678322505016e-08, -3.71187454872482e-05], [0.18436837108025897, 0.00015457455898418572], [-0.0007599836487689295, -6.78201339264067e-07], [-4.891897692541819e-10, 5.607312640166519e-07]]","[0.0001994023434255851, 0.01963020678697535]"
1749665424.5649176,0.05272698402404785,0.0,0.03706497545896692,-7.283545,112.7964835,-0.006502849208050062,0.0007515445364387044,0.04306033005405367,-0.021622035192872868,0.0015079111812268916,0.0863969465648875,-0.00019485658409334583,0.022753146156326415,0.07280831330770236,-0.0011894260932694652,4.579596834526474e-08,0.754071083639407,0.6205804057098401,True,11,11,34.67670480367304,"[[0.29368017609455593, 2.2594628075898616e-05], [2.2594628075898613e-05, 0.27056900397721473], [3.746020714534778e-08, -3.900778730777045e-05], [0.20924629034265235, 0.00021136725694149725], [-0.0008908109660819492, -9.380367095821576e-07], [-6.240339905877838e-10, 6.177137122311224e-07]]","[0.00019485658409334583, 0.014311829302640505]"
1749665424.6197479,0.054944515228271484,0.0,0.03706497545896692,-7.283545,112.7964835,-0.01325688696266204,-0.0005434640383178803,-0.031138195712750595,0.035838804650877076,0.0004420612563448565,0.025328244274811063,-0.0002120475653281873,0.02662539302492206,0.07277632705104525,-0.0017244548803121663,5.4636459955485204e-08,0.754071083639407,0.6205804057098401,True,12,12,36.36082573402406,"[[0.2975047167109415, 2.932051910460377e-05], [2.9320519104603768e-05, 0.27037605251459057], [4.958514717145576e-08, -4.620835937379572e-05], [0.23429355043914216, 0.0002582469219748748], [-0.0010272836764541082, -1.1649765425942464e-06], [-8.610745572005385e-10, 7.758758196298273e-07]]","[0.0002120475653281873, 0.010439582434044858]"
1749665424.6620805,0.04219841957092285,0.0,0.03706497545896692,-7.283545,112.7964835,-0.015109392744363091,-0.002699258794828052,-0.15465613675721637,0.016685191369627095,-0.006086269533557598,-0.34871755725190656,-0.0002184045985437632,0.029447923770959544,0.07274868839995041,-0.0019716406953803577,6.273609694432948e-08,0.754071083639407,0.6205804057098401,True,13,13,37.78192144422267,"[[0.2965291748739967, 2.9443288142160298e-05], [2.9443288142160294e-05, 0.2702733165252437], [5.7542400831711175e-08, -5.134149971348561e-05], [0.23562788505151333, 0.00026766420062057026], [-0.0010574791267271278, -1.2270568227140333e-06], [-1.035714973154368e-09, 9.037973660938109e-07]]","[0.0002184045985437632, 0.0076170516880073764]"
1749665424.7007253,0.03864574432373047,0.0,0.03706497545896692,-7.283545,112.7964835,0.005091200722127637,-0.012684254262729153,-0.7267542355252041,0.016685191369627095,-0.03273251765560843,-1.875435114503815,-0.00021245662464715377,0.03150655555404241,0.0446401698825542,-0.0014293134584565316,6.962014199243804e-08,0.754071083639407,0.6205804057098401,True,14,14,39.18421571066205,"[[0.2950220588100509, 2.724037799813858e-05], [2.7240377998138588e-05, 0.27021860113736623], [5.820046234982296e-08, -5.328109771432851e-05], [0.23443414273284768, 0.0002587200229969014], [-0.0010688800427907752, -1.1970463658202372e-06], [-1.0701728545205478e-09, 9.679254628970065e-07]]","[0.00021245662464715377, 0.005558419904924512]"
1749665424.7468102,0.04629254341125488,0.0,0.03706497545896692,-7.283545,112.7964835,0.0017430587864374345,-0.001448141210925934,-0.08297237952502036,-0.014439430212404236,-0.0019561010746397185,-0.1120763358778607,-0.00021729216357790955,0.033008497092650316,0.04462320194663727,-0.0014213319847006124,7.500005078657558e-08,0.754071083639407,0.6205804057098401,True,15,15,40.67150726360274,"[[0.29694414692034293, 2.642725592950894e-05], [2.6427255929508935e-05, 0.27018945833694913], [5.6784653023781125e-08, -5.803712197933149e-05], [0.25045648639669793, 0.000245669284701704], [-0.0011546426346432104, -1.142125441786011e-06], [-1.0611995596433101e-09, 1.083869354662134e-06]]","[0.00021729216357790955, 0.004056478366316604]"
1749665424.7846231,0.03760576248168945,0.0,0.03706497545896692,-7.283545,112.7964835,-0.00483364003688726,-0.0064689826198924185,-0.3706454018633176,0.04062720797118957,-0.031133742768285375,-1.7838320610687002,-0.00021000467957829047,0.03410447588087319,0.04460971371852081,-0.0016157093694438118,7.939651278532776e-08,0.754071083639407,0.6205804057098401,True,16,16,41.97597729027966,"[[0.2956054123520368, 2.2825749413271994e-05], [2.2825749413272e-05, 0.27017393177812454], [5.2715238916638544e-08, -5.9459276038433255e-05], [0.249094823258109, 0.00022070181274966766], [-0.001158507540425231, -1.0309671358397917e-06], [-1.0004133152150155e-09, 1.1357231291948143e-06]]","[0.00021000467957829047, 0.002960499578093731]"
1749665424.823949,0.039325714111328125,0.0,0.03706497545896692,-7.283545,112.7964835,-0.003895191053944363,-0.00978076681896429,-0.5603966591282495,0.04062720797118957,-0.031133742768285375,-1.7838320610687002,-0.00020979361600981285,0.0349042822745479,0.04459962862477832,-0.0016514762927602156,8.275861053866259e-08,0.754071083639407,0.6205804057098401,True,17,17,43.32036320565955,"[[0.2955823885657454, 2.0479010156405368e-05], [2.0479010156405378e-05, 0.2701656610767101], [4.988883478563146e-08, -6.280553970430857e-05], [0.25460542178307777, 0.00020173992384996158], [-0.0011896563624919252, -9.447032795997248e-07], [-9.60979208193457e-10, 1.223279529749949e-06]]","[0.00020979361600981285, 0.00216069318441902]"
