time,dt,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,predict_x,predict_y,predict_heading_deg,predict_velocity,predict_accel,accel_filter_effectiveness,gyro_filter_effectiveness,accel_cutoff_hz,gyro_cutoff_hz,predict_count,P_trace
1749663505.388647,0.00020313262939453125,-0.018224302710914197,-0.005009572274368833,-0.287027348487087,-0.04907873983154398,-0.0016099663115343036,-0.09224427480915987,-3.7599347237635777e-10,1.913069053084236e-16,-5.830462000632241e-05,-3.701950528549885e-06,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,1,23.371500162988312
1749663505.4377463,0.04909992218017578,-0.022553086369023263,-0.01098640678257426,-0.629474740655407,-0.03231932821045036,0.0010546585006707763,0.060427480916030785,-2.736765737380396e-05,7.409239332401579e-09,-0.03096546540057313,-0.0011110567361703751,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,2,24.103776917045263
1749663505.490577,0.053253889083862305,-0.03438694905895684,0.003110901339208204,0.1782415172182258,0.005987898352049603,0.0025202021473835763,0.144396946564886,-0.00013529603146854744,5.679894270106191e-08,-0.021473411412494404,-0.0029422955072884857,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,3,24.853259545317556
1749663505.5578306,0.0668950080871582,-0.03047969212496433,0.02498514996970936,1.431543643765763,-0.0035889082885753876,0.03542831857811636,2.029893129770993,-0.00040031831392202226,-6.535226720833543e-08,0.07428971221433622,-0.004981234758482066,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,4,25.639213087006272
1749663505.6075263,0.04969644546508789,-0.019223325983030753,-0.00329046468187292,-0.1885297389081754,0.02992991495361208,-0.0009438101084830337,-0.0540763358778622,-0.0006716060520181478,-3.9492304973769453e-07,0.06492045432613883,-0.0059365657298553615,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,5,26.429569121584827
1749663505.6639485,0.05688953399658203,0.006150092594165305,0.003963169635582645,0.22707289361328603,0.0011994950317371078,-0.0021428912739753212,-0.12277862595419808,-0.0009993821170668276,-8.03269015528376e-07,0.07783852542705412,-0.005586689828137467,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,6,27.25759821361947
1749663505.7129438,0.048555850982666016,-0.014898245908352965,-0.005538050267797001,-0.31730690707606346,-0.008377311608887883,-0.030254683042738952,-1.7334656488549616,-0.001288210958125863,-1.1568205853685918e-06,0.06243141853129813,-0.0063100868363665675,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,7,28.09448870148031
1749663505.7664576,0.05347442626953125,0.0031065604463214967,-0.005862592147482805,-0.3359017870573026,0.037112519934080934,-1.1191424211251006e-05,-0.000641221374045209,-0.001621197459561346,-1.4674585995005412e-06,0.04446926318549862,-0.006143965298827906,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,8,28.973343863377295
1749663505.8129501,0.046510934829711914,0.0005689708576410591,0.004849420460743733,0.277851325485003,0.008382100012205962,-0.003075509958247096,-0.17621374045801463,-0.0019063434985584584,-1.720928002311593e-06,0.05739238807748067,-0.006117501932348158,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,9,29.858766757529477
1749663505.8548014,0.04196929931640625,-0.004486493580791152,-0.003567858684678151,-0.20442324453115526,0.005987898352049603,-0.0034752036800778613,-0.1991145038167934,-0.0021670419606964054,-1.962547544272147e-06,0.048812887740521706,-0.006305796924321517,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,10,30.751825520782706
1749663505.897676,0.04271531105041504,0.010098355081170313,-0.008457451874053449,-0.4845762978182713,0.044295124914549566,-0.029721758080297936,-1.7029312977099234,-0.0024271832608985917,-2.1371841361777296e-06,0.0281140604515557,-0.005874442545931787,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,11,31.673253838766065
1749663505.952033,0.05436587333679199,0.012643507865930707,-2.69615818904959e-05,-0.0015447848513217663,0.14245739298095583,-0.0009438101084830337,-0.0540763358778622,-0.0027278675436556007,-2.2845044201238627e-06,0.02803007687399614,-0.005187067198759865,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,12,32.69004936623405
1749663505.9924624,0.04042840003967285,0.01872447018336339,0.011523794517482599,0.6602647898277498,-0.03231932821045036,0.036360937262388135,2.0833282442748096,-0.0029222701637909867,-2.424894516427225e-06,0.05472352592926293,-0.004430066827655924,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,13,33.66067419901832
1749663506.0346663,0.04219341278076172,-0.006699518478820389,-0.002276931400008369,-0.13045855946129337,-0.008377311608887883,0.001321120981891289,0.07569465648855012,-0.003115153245799578,-2.5998530124561655e-06,0.04921903407912903,-0.004712742376265133,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,14,34.67202214148343
1749663506.0746853,0.040024757385253906,-0.004201523357737614,0.0006819182385972263,0.03907103704461614,0.03950672159423707,0.0029198958692143377,0.16729770992366455,-0.0033071449236441184,-2.767400545431532e-06,0.050782842857630066,-0.0048809073293070585,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,15,35.698012631035894
1749663506.1163702,0.041684865951538086,0.013140731132800093,0.004956398711724918,0.28398072776591615,0.0035936966918934665,0.0017208147037220541,0.09859541984732889,-0.0034991879458445684,-2.957452377700969e-06,0.06262054142737251,-0.004333137713531083,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,16,36.769276003890866
1749663506.1571257,0.04074978828430176,0.020841843216050693,0.007263570988922024,0.4161719618588976,-0.02274252156982537,-0.028922370636636403,-1.6571297709923658,-0.0036584578558203646,-3.1550951479472665e-06,0.0795794607629851,-0.0034838370150224065,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,17,37.86639555586121
1749663506.2037458,0.04663825035095215,0.037055346369912874,-0.001772721834605786,-0.1015694793735999,0.058660334875487274,0.0002552710570092539,0.014625954198473679,-0.0037806377767729714,-3.3197431112010136e-06,0.07484243795594327,-0.001755640494181164,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,18,39.06142686677699
1749663506.256059,0.05232119560241699,0.0178952072298771,0.0011325117008342698,0.06488814070698617,0.015564704992674594,0.0034528208316553554,0.19783206106870277,-0.0038480007942840056,-3.409731678197743e-06,0.07823746305815064,-0.0008193418563609776,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,19,40.37215697321937
1749663506.3081744,0.05216240882873535,-0.002780952522457976,-0.009319282248806925,-0.5339555409478236,-0.015559916589356515,-0.029455295599077422,-1.687664122137404,-0.0038945229802108475,-3.4619502124608904e-06,0.05038505583486174,-0.0009644030387707333,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,20,41.74432753317048
1749663506.3542943,0.04619956016540527,-0.003606464296981313,-0.012423632217531198,-0.7118216922872935,0.037112519934080934,0.0009214272600605238,0.05279389312977134,-0.003942926785473544,-3.4906247242498645e-06,0.017499206734994322,-0.0011310201030435075,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,21,43.096661186321406
1749663506.3964164,0.04198026657104492,0.004404181420244793,-0.003988964675033804,-0.22855084050621094,-0.005983109948731524,-0.027057133268092847,-1.5502595419847323,-0.003986526471158218,-3.500290333225913e-06,0.007904581525507213,-0.0009461313929943879,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,22,44.43783214135099
1749663506.4579895,0.06154632568359375,0.007568018717511797,0.006783755457689639,0.3886805569744544,-0.008377311608887883,0.0035860520722656077,0.2054656488549622,-0.004030423740345602,-3.515510332893409e-06,0.0318264416719376,-0.0004803476482268734,0.0,0.7214471140147273,0.4093219396059291,3.0,5.0,23,46.154098704962905
1749663506.5013435,0.04342079162597656,0.01123006280417864,0.0026593493275003893,0.15236949271672606,0.03232411661376844,-1.1191424211251006e-05,-0.000641221374045209,-0.004040694429060278,-3.5218084404046637e-06,0.03844244566534631,7.270568739997348e-06,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,24,47.63821369415014
1749663506.5514154,0.05001091957092285,0.003510409774076827,-0.0010036825370938751,-0.05750677334646174,-0.027530924890137864,0.0017208147037220541,0.09859541984732889,-0.004035940893187883,-3.518738370231864e-06,0.03556647904873313,0.00018282938961233498,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,25,49.305126847245546
1749663506.5922117,0.04087996482849121,-0.011217206039681358,0.0001460316955748836,0.008366999831580091,-0.0011947066284190289,0.00012203981639900144,0.006992366412214235,-0.004037839771459841,-3.5199227711133826e-06,0.035908521707568114,-0.0002757295987637781,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,26,50.853425877909494
1749663506.6419475,0.04968523979187012,-0.00638167113852853,-0.00023291851127289385,-0.013345247666407106,0.008382100012205962,-0.0004108851460420161,-0.023541984732823984,-0.004059416428777754,-3.5333204880815366e-06,0.035245459877180786,-0.0005928044595544248,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,27,52.649318617461795
1749663506.687655,0.04572701454162598,0.0031286226853926248,-0.0006202378932306479,-0.0355370135762019,0.022747309973143448,-0.0005441163866522686,-0.031175572519083428,-0.0040832526903913655,-3.5476453323760744e-06,0.03362045834061584,-0.0004497418845242154,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,28,54.42809970236276
1749663506.723915,0.03629016876220703,0.014173833853018196,0.0009124518635930706,0.05227964079272964,0.034718318273924575,0.0017208147037220541,0.09859541984732889,-0.0040902405960302505,-3.551861445295833e-06,0.035517695327811565,6.462893800929812e-05,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,29,56.036535003601735
1749663506.771421,0.04751300811767578,0.015587444459105202,0.0009052361075641206,0.05186620842627473,0.008382100012205962,-0.0021428912739753212,-0.12277862595419808,-0.004069575666668249,-3.5386068343857124e-06,0.03798201490980222,0.000805235313128584,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,30,57.98729265813475
1749663506.8223755,0.05103921890258789,0.05192518425163982,0.008222616047456265,0.4711211960757866,0.18794722452392465,0.0038525145534861163,0.22073282442748132,-0.003960844525724376,-3.4437117976154805e-06,0.062027672765963326,0.003455456158705238,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,31,60.11689716292877
1749663506.870809,0.04832005500793457,0.03256672280519794,0.013912059201898965,0.7971022766049511,-0.025136723229981506,-0.000677347627262521,-0.03880916030534287,-0.003755858056836419,-3.152896714868685e-06,0.10054369861846443,0.0050290819960805595,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,32,62.25705847241268
1749663506.9159925,0.045191049575805664,-0.013555374501846525,0.00017615159925304534,0.010092743191679323,-0.027530924890137864,0.005717751922029674,0.32760305343511487,-0.003542430495889716,-2.777520185278223e-06,0.10099980027639549,0.004416500394949001,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,33,64.38286426652887
1749663506.9614403,0.04546952247619629,0.0031946724349202196,0.005916906876394007,0.3390137917893117,0.03950672159423707,0.00038850229761950634,0.022259541984733122,-0.0033383122426541524,-2.3902464600420577e-06,0.11641459550190011,0.00456176062503269,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,34,66.59540585771038
1749663507.0050902,0.04371333122253418,0.007357330699076622,0.016038633542060626,0.9189460111170321,-0.03950193319091899,-0.0014767350709240512,-0.08461068702290042,-0.003131873678057579,-1.898432684815967e-06,0.15658478686148553,0.004883374058795145,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,35,68.82609052656191
1749663507.0484228,0.043283700942993164,-0.016392056555477135,0.0018110426683314597,0.10376510141350359,0.0035936966918934665,0.00012203981639900144,0.006992366412214235,-0.0029358590138099834,-1.3550562188001985e-06,0.16107612447938696,0.004173865185007243,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,36,71.11719068706407
1749663507.092365,0.04392814636230469,-0.007811012774772936,-0.0013235290634504816,-0.07583262939861514,-0.037107731530762855,-0.0022761225145855736,-0.13041221374045753,-0.0027600459190840966,-8.659009729551331e-07,0.15774493763612618,0.0038307418725991855,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,37,73.51033559175035
1749663507.1378949,0.04549121856689453,0.023203526880003347,-0.0014626901624182709,-0.08380597304187182,0.17597621622314352,-0.005073978567400913,-0.29071755725190807,-0.002561772256119582,-3.2661535283412265e-07,0.15393250179926712,0.00488629858542023,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,38,76.04873258724616
1749663507.1791942,0.0420994758605957,0.04993960255937152,-0.0008638149799469197,-0.04949295263113634,-0.02274252156982537,0.0009214272600605238,0.05279389312977134,-0.0023118069132174253,3.4040522559252237e-07,0.151848874434703,0.0069887296778562355,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,39,78.53098508528532
1749663507.2235456,0.04357504844665527,-0.005150422104996,0.0006972259839764668,0.03994810624870751,0.027535713293455943,0.0022537396661630677,0.1291297709923669,-0.0020121635150817654,1.1390927070192754e-06,0.15358961509984254,0.006764299785110311,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,40,81.15763329117605
1749663507.2664025,0.042842864990234375,-0.013272884468558186,0.001458519184212432,0.0835669935942362,0.0035936966918934665,0.0027866646286040853,0.1596641221374051,-0.0017345438167489147,1.8919680951761852e-06,0.1571698645240402,0.006195651387792893,0.0,0.7538640068136782,0.6224931556522073,3.0,5.0,41,83.83605778540816
