time,dt,gps_x,gps_y,lat,lon,accel_filtered,gyro_filtered_rad,gyro_filtered_deg,accel_raw,gyro_raw_rad,gyro_raw_deg,est_x,est_y,est_heading_deg,est_velocity,est_accel,accel_filter_effectiveness,gyro_filter_effectiveness,gps_updated,predict_count,gps_update_count,P_trace,K_matrix,innovation_vector
1749660714.2761981,0.048423051834106445,0.0,0.0,-7.283563,112.79648783333333,-0.05570651306203922,0.0003170060514748219,0.018163108829614222,-0.14531846396484271,0.00017679785628977693,0.010129770992364673,-2.1619565082436583e-07,-6.530787483008437e-14,0.0008968209349377104,-0.0027019440953414643,-0.05570651306203922,0.6693898669872365,0.5943065302426718,True,2,2,6.211724323830558,"[[0.27580553695923354, 8.186732166890424e-11], [8.186732166890424e-11, 0.2755344418052266], [1.892532205916132e-15, -6.265052702622497e-09], [0.007733642355890561, 2.3354653905199934e-09]]","[2.1619565082436583e-07, 6.530787483008437e-14]"
1749660714.3396447,0.0640411376953125,0.0,0.0,-7.283563,112.79648783333333,0.0004813919816743558,-0.01050167577213325,-0.6017016995580252,0.03424666054687586,-0.03326424353688402,-1.9059007633587806,-0.00017319203445137162,-2.708481152460487e-09,359.962363159542,-0.002671113533177795,0.0004813919816743558,0.6693898669872365,0.5943065302426718,True,3,3,8.28599353276491,"[[0.3236497114233376, 1.6055444450863938e-08], [1.6055444450863938e-08, 0.3222794599409453], [1.1050926055461664e-10, -7.067925096839003e-06], [0.023495210118444777, 2.8748985314122007e-07]]","[0.00017319203445137162, 2.708481152460487e-09]"
1749660714.3889847,0.04876875877380371,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,0.020037460422626698,-0.00929219171789919,-0.5324033678620417,-0.03757938925781157,0.002175266465443587,0.12463358778625766,-0.0002472068969591403,8.360742240713876e-08,359.9363985081244,-0.00168984227614602,0.020037460422626698,0.6693898669872365,0.5943065302426718,True,4,4,9.866067385505545,"[[0.34530145762910147, -7.286580595253205e-07], [-7.286580595253207e-07, 0.3430903958141846], [-4.451535329929647e-09, -1.1533520638314576e-05], [0.035246971140140554, -1.2864840424041907e-05]]","[0.0002472068969591403, 0.03706489202837528]"
1749660714.4391565,0.050188302993774414,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,-0.01705607132518451,-9.650575658188458e-05,-0.005529372550858852,-0.039973590917967705,0.001509110262392317,0.08646564885496001,-0.00024626989289217434,0.012716785625462976,359.9360965049383,-0.002537621091256325,-0.01705607132518451,0.6693898669872365,0.5943065302426718,True,5,5,11.18436548325639,"[[0.3552161686404446, -2.354669097623798e-06], [-2.354669097623798e-06, 0.35194982846326983], [-9.01341399269403e-09, -1.2991906106239744e-05], [0.04930239459202397, -3.781840998638065e-05]]","[0.00024626989289217434, 0.024348190010334718]"
1749660714.4982524,0.05910468101501465,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,-0.004957568037078773,0.0001907716964947106,0.0109304130596976,0.03903506386718858,0.001908803984223082,0.10936641221373879,-0.0003081701623620139,0.021286292933162868,359.9367244190489,-0.00281941568309483,-0.004957568037078773,0.6693898669872365,0.5943065302426718,True,6,6,12.387017696696232,"[[0.36085962990600584, -4.863568310947404e-06], [-4.863568310947404e-06, 0.3556492797576098], [-1.881198406763029e-08, -2.0026372512536738e-05], [0.0699925886789002, -6.71172457557161e-05]]","[0.0003081701623620139, 0.015778682702634824]"
1749660714.541999,0.043731689453125,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,0.029664978685264774,0.0007546998577180011,0.04324111664636519,0.10607271035156352,0.0005764915781205342,0.033030534351143004,-0.00031944150529449077,0.02689810378720709,359.9385973209209,-0.0015016054419045982,0.029664978685264774,0.6693898669872365,0.5943065302426718,True,7,7,13.495459367894934,"[[0.36277285068060466, -5.628340956458825e-06], [-5.628340956458826e-06, 0.35718159447065095], [-2.439108864088863e-08, -2.4005464202231255e-05], [0.07837838256499866, -8.009244573673271e-05]]","[0.00031944150529449077, 0.010166871848590602]"
1749660714.5917957,0.049783945083618164,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,0.040228179616656166,2.5078245644231565e-05,0.001436877633006809,-0.030396784277342714,4.356661567951672e-05,0.002496183206104785,-0.000277163905574702,0.03052960032678045,359.9386548702763,0.0005253350618222052,0.040228179616656166,0.6693898669872365,0.5943065302426718,True,8,8,14.584890332983736,"[[0.36469788262122316, -7.1502216494638435e-06], [-7.150221649463844e-06, 0.3578141478223411], [-2.385398965285014e-08, -2.3052311635726355e-05], [0.09417803296900308, -9.846612006775862e-05]]","[0.000277163905574702, 0.006535375309017242]"
1749660714.6392448,0.047441720962524414,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,0.014077012006652859,0.00192176235378366,0.1101088720989307,0.03903506386718858,0.003241116390325622,0.1857022900763341,-0.00014999893093787706,0.03286802011056221,359.9438699923583,0.0012186319758151023,0.014077012006652859,0.6693898669872365,0.5943065302426718,True,9,9,15.639666322249411,"[[0.36597008116802116, -8.318394303502305e-06], [-8.318394303502303e-06, 0.35807490694246324], [-1.2053558924805845e-08, -1.1746303792052789e-05], [0.10754729905511008, -0.00011365831510517743]]","[0.00014999893093787706, 0.004196955525235482]"
1749660714.679537,0.040297508239746094,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,0.01763788825022859,0.0005365645969467438,0.030742886841186517,-0.018425775976561587,-0.0003561271061512406,-0.020404580152673546,-4.540005780227507e-05,0.03437079459283103,359.9451060293822,0.0019450498839003628,0.01763788825022859,0.6693898669872365,0.5943065302426718,True,10,10,16.655335429506053,"[[0.36609220219862104, -8.122687862860878e-06], [-8.122687862860875e-06, 0.35818233860122284], [-1.4158306509241432e-09, -1.0857890994903188e-06], [0.11346209468271874, -0.00011641550339532917]]","[4.540005780227507e-05, 0.002694181042966662]"
1749660714.7184734,0.03891587257385254,0.0,0.03706497563579769,-7.283562666666667,112.79648783333333,0.038881574372688396,-0.00012792423031019482,-0.0073295184942336845,-0.030396784277342714,-0.001155514549812771,-0.0662061068702311,4.7080201089227074e-05,0.035335729589779444,359.9448206271627,0.0034629978188732823,0.038881574372688396,0.6693898669872365,0.5943065302426718,True,11,11,17.659938592527098,"[[0.366238594058702, -8.019614924141684e-06], [-8.019614924141682e-06, 0.35822659046025174], [9.468201716082284e-09, 1.012939977550235e-05], [0.1200793951882976, -0.00011992867859497102]]","[-4.7080201089227074e-05, 0.0017292460460182485]"
