timestamp,gps_time,latitude,longitude,altitude,quality,quality_desc,satellites,hdop,rtcm_age,rtcm_count,rtcm_last_sent,diff_station
2025-06-12T16:44:00.150563,09:44:00+00:00,-7.283810383333333,112.79619563333333,13.835,1,GPS,21,1.04,0,0,999,
2025-06-12T16:44:01.157926,09:44:01+00:00,-7.2838104,112.79619558333333,13.836,1,GPS,21,1.04,0,0,999,
2025-06-12T16:44:02.140018,09:44:02+00:00,-7.283810366666667,112.7961955,13.839,1,GPS,21,1.25,0,1,0.30730247497558594,
2025-06-12T16:44:03.151604,09:44:03+00:00,-7.283810533333333,112.79619506666667,13.841,1,GPS,21,1.19,0,3,0.5503232479095459,
2025-06-12T16:44:04.135897,09:44:04+00:00,-7.283810533333333,112.79619506666667,13.842,1,GPS,21,1.53,0,3,1.5346150398254395,
2025-06-12T16:44:05.153576,09:44:05+00:00,-7.283810566666666,112.79619498333334,13.842,1,GPS,21,1.4,0,15,0.2389388084411621,
2025-06-12T16:44:06.137128,09:44:06+00:00,-7.2838106,112.7961949,13.843,1,GPS,21,1.4,0,26,0.8053872585296631,
2025-06-12T16:44:07.153837,09:44:07+00:00,-7.2838106,112.7961948,13.843,1,GPS,21,1.25,0,26,1.822096586227417,
2025-06-12T16:44:08.138516,09:44:08+00:00,-7.2838106,112.7961947,13.846,1,GPS,20,1.45,0,50,0.34685420989990234,
2025-06-12T16:44:09.155356,09:44:09+00:00,-7.2838105833333335,112.7961946,13.851,1,GPS,20,1.42,0,61,0.6024560928344727,
2025-06-12T16:44:10.134443,09:44:10+00:00,-7.2838105833333335,112.79619456666667,13.851,1,GPS,20,1.38,0,61,1.5815544128417969,
2025-06-12T16:44:11.145774,09:44:11+00:00,-7.283810566666666,112.79619446666666,13.853,1,GPS,20,1.38,0,61,2.5928750038146973,
2025-06-12T16:44:12.130753,09:44:12+00:00,-7.28381055,112.79619436666667,13.856,1,GPS,21,1.38,0,61,3.5778396129608154,
2025-06-12T16:44:13.144851,09:44:13+00:00,-7.283810533333333,112.7961943,13.858,1,GPS,21,1.38,0,61,4.591951131820679,
2025-06-12T16:44:14.132809,09:44:14+00:00,-7.283810516666667,112.79619421666666,13.857,1,GPS,21,1.38,0,89,0.3244645595550537,
2025-06-12T16:44:15.152588,09:44:15+00:00,-7.283810516666667,112.79619413333333,13.859,1,GPS,20,1.38,0,89,1.3442447185516357,
2025-06-12T16:44:16.132701,09:44:16+00:00,-7.283810516666667,112.79619405,13.86,1,GPS,20,1.38,0,139,0.013889074325561523,
2025-06-12T16:44:17.145957,09:44:17+00:00,-7.2838105,112.79619396666666,13.863,1,GPS,21,1.38,0,150,0.6432456970214844,
2025-06-12T16:44:18.142901,09:44:18+00:00,-7.283810483333333,112.79619388333333,13.866,1,GPS,21,1.38,0,150,1.6401848793029785,
2025-06-12T16:44:19.155640,09:44:19+00:00,-7.283810466666667,112.79619381666667,13.87,1,GPS,21,1.38,0,174,0.520949125289917,
2025-06-12T16:44:20.138414,09:44:20+00:00,-7.28381045,112.7961938,13.869,1,GPS,21,1.41,0,185,0.7306475639343262,
2025-06-12T16:44:21.150298,09:44:21+00:00,-7.283810433333334,112.7961938,13.869,1,GPS,21,1.41,0,185,1.7425758838653564,
