timestamp,datetime,gps1_lat,gps1_lon,gps1_x,gps1_y,gps2_lat,gps2_lon,gps2_x,gps2_y,gps3_lat,gps3_lon,gps3_x,gps3_y,estimated_x,estimated_y,smoothed_x,smoothed_y
1747923071.4232159,2025-05-22 21:11:11.423216,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923071.5336049,2025-05-22 21:11:11.533605,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923071.645739,2025-05-22 21:11:11.645739,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923071.7564933,2025-05-22 21:11:11.756493,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923071.8647885,2025-05-22 21:11:11.864789,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923071.975001,2025-05-22 21:11:11.975001,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923072.0839977,2025-05-22 21:11:12.083998,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923072.1904767,2025-05-22 21:11:12.190477,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923072.2991285,2025-05-22 21:11:12.299129,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923072.41161,2025-05-22 21:11:12.411610,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.283602666666667,112.79648616666667,2.2269479078468772,-4.055044633465377,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844385,0.15,0.08660254037844385
1747923072.5200307,2025-05-22 21:11:12.520031,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.2836031666666665,112.7964865,2.263756961877074,-4.110340697777996,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844384,0.15,0.08660254037844385
1747923072.6306484,2025-05-22 21:11:12.630648,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.2836031666666665,112.7964865,2.263756961877074,-4.110340697777996,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844384,0.15,0.08660254037844385
1747923072.741799,2025-05-22 21:11:12.741799,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.2836031666666665,112.7964865,2.263756961877074,-4.110340697777996,-7.283600833333334,112.79645883333333,-0.7913947145495748,-3.8522923605749924,0.15,0.08660254037844384,0.15,0.08660254037844384
1747923072.8589382,2025-05-22 21:11:12.858938,-7.2835936666666665,112.79642183333333,-4.877200062424428,-3.0597156962451315,-7.2836031666666665,112.7964865,2.263756961877074,-4.110340697777996,-7.283600833333334,112.79645816666667,-0.8650128273926099,-3.8522923617894795,0.15,0.08660254037844384,0.15,0.08660254037844384
1747923072.9705894,2025-05-22 21:11:12.970589,-7.283595166666666,112.796424,-4.637941176063647,-3.2256038610373086,-7.2836031666666665,112.7964865,2.263756961877074,-4.110340697777996,-7.283600833333334,112.79645816666667,-0.8650128273926099,-3.8522923617894795,0.15,0.08660254037844388,0.15,0.08660254037844385
1747923073.0778806,2025-05-22 21:11:13.077881,-7.283595166666666,112.796424,-4.637941176063647,-3.2256038610373086,-7.2836031666666665,112.7964865,2.263756961877074,-4.110340697777996,-7.283600833333334,112.79645816666667,-0.8650128273926099,-3.8522923617894795,0.15,0.08660254037844388,0.15,0.08660254037844387
