timestamp,datetime,gps1_lat,gps1_lon,gps1_x,gps1_y,gps2_lat,gps2_lon,gps2_x,gps2_y,gps3_lat,gps3_lon,gps3_x,gps3_y,estimated_x,estimated_y,smoothed_x,smoothed_y
1747923010.2642722,2025-05-22 21:10:10.264272,-7.283581833333334,112.79639333333333,-8.024374652642358,-1.7510426237280816,,,,,,,,,-8.024374652642358,-1.7510426237280816,-8.024374652642358,-1.7510426237280816
1747923010.3663688,2025-05-22 21:10:10.366369,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.042779187659596,-1.714178585071023
1747923010.4711316,2025-05-22 21:10:10.471132,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.048914032665342,-1.7018905721853368
1747923010.5761054,2025-05-22 21:10:10.576105,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.051981455168214,-1.6957465657424935
1747923010.681727,2025-05-22 21:10:10.681727,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.053821908669937,-1.6920601618767876
1747923010.7897522,2025-05-22 21:10:10.789752,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.061183722676834,-1.6773145464139643
1747923010.8970108,2025-05-22 21:10:10.897011,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.061183722676834,-1.6773145464139643
1747923011.0013711,2025-05-22 21:10:11.001371,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.061183722676834,-1.6773145464139643
1747923011.1066566,2025-05-22 21:10:11.106657,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.061183722676834,-1.6773145464139643
1747923011.2109425,2025-05-22 21:10:11.210943,-7.283581166666667,112.796393,-8.061183722676834,-1.6773145464139643,,,,,,,,,-8.061183722676834,-1.6773145464139643,-8.061183722676834,-1.6773145464139643
