timestamp,gps_lat,gps_lng,imu_accel_x,imu_accel_y,imu_gyro_z,estimated_x,estimated_y,estimated_heading
1739615309.0804644,None,None,0.049751510498046825,-0.006483498095703144,-0.021770992366412,0.0,0.0,-7.916609346195692e-05
1739615309.092342,None,None,-0.01968033764648447,0.09407297163085937,-0.1210076335877861,2.699048638768319e-07,-1.433048529267155e-10,-0.0005438823255441278
1739615309.1040165,0.0,0.0,0.004261678955078008,0.03900633344726567,-0.021770992366412,5.215355213782201e-07,-2.1084504056089153e-10,-0.0006369606653114318
1739615309.1151805,0.0,0.0,-0.012497732666015615,-0.056761732958984346,0.008763358778625996,5.064795540779099e-07,-9.203735386243478e-11,-0.0006079998298446423
1739615309.126548,0.0,0.0,-0.01968033764648447,-0.023242909716796878,-0.09810687022900777,1.1814353037111077e-07,-8.332247241076813e-11,-0.000995635998535911
1739615309.1381466,0.0,0.0,0.04256890551757819,0.015064316845703196,-0.18207633587786254,1.4140395584034954e-06,-1.356739240660204e-09,-0.0017150586595313815
1739615309.1493397,0.0,0.0,-0.0029209260253906244,0.012670115185546837,0.06219847328244277,1.6002410875605283e-06,-1.4229777765691566e-09,-0.0014740488109967376
1739615309.1609478,0.0,0.0,0.030597897216796843,-0.04000232133789061,-0.18970992366412198,3.095301770189224e-06,-4.180612578091873e-09,-0.002225819432915858
1739615309.172887,0.0,0.0,0.13115436694335925,-0.01127190141601564,-0.1744427480916031,9.781019929629842e-06,-1.573016628513366e-08,-0.0029187205563774997
1739615309.1843753,0.0,0.0,0.2125572233886719,0.01027591352539059,-1.8385648854961831,2.129498643744618e-05,-7.287711238791833e-08,-0.01019845300712437
1739615309.196085,0.0,0.0,-0.0005267243652344877,-0.02084870805664063,-1.7774961832061067,2.2023710150772774e-05,-1.7854784096522424e-07,-0.017248874261218693
1739615309.2086227,0.0,0.0,0.025809493896484348,0.007881711865234342,-0.0065038167938931135,2.6716140688526228e-05,-2.4877841265326203e-07,-0.01728901802716703
1739615309.2207308,0.0,0.0,0.016232687255859357,0.01027591352539059,-0.18207633587786254,3.072062602014733e-05,-3.2389325146018184e-07,-0.018023474032216078
1739615309.2331512,0.0,0.0,-0.0268629426269531,-0.013666103076171887,-0.05993893129771011,3.187260756835457e-05,-3.5652616099600426e-07,-0.018272556546563908
