timestamp,gps_lat,gps_lng,imu_accel_x,imu_accel_y,imu_gyro_z,estimated_x,estimated_y,estimated_heading
1740927215.5468788,None,None,-0.03655945935058602,0.006358999609374971,0.08993893129771013,0.0,0.0,0.0003270459022330953
1740927215.5600605,None,None,-0.007829039428710827,0.015935806250000017,-1.7802900763358775,3.825431087363167e-08,1.4968010024945955e-09,-0.006438791873729603
1740927215.5725884,None,None,-0.026982652709960808,0.04227202451171874,-0.024564885496182853,-9.62963086838473e-07,4.591350978351193e-09,-0.006638261916704403
1740927215.584725,None,None,0.013718775512695291,0.020724209570312513,-0.0016641221374045223,-1.6179680445720866e-06,5.644318045732972e-09,-0.006699252700468297
1740927215.5959425,None,None,-0.010223241088867185,-0.015188815332031258,0.021236641221374253,-2.636341584716956e-06,8.618935158318978e-09,-0.006649357981722276
1740927215.607019,None,None,-0.007829039428710827,-0.039130831933593735,-0.024564885496182853,-3.6944966551158514e-06,1.2340648113583513e-08,-0.006768277869233116
1740927215.6182415,None,None,-0.04374206433105465,0.027906814550781256,0.09757251908396958,-6.254614274337325e-06,2.4238312040003853e-08,-0.006400070631664352
1740927215.6296322,None,None,-0.08683769421386711,0.0039647979492187235,-1.7650229007633587,-1.0072997402719613e-05,7.656980170509608e-08,-0.013380907288735273
1740927215.6416678,None,None,-0.010223241088867185,0.015935806250000017,2.013603053435115,-1.4766785115730557e-05,6.061976954877252e-08,-0.005439470003589622
1740927215.672734,None,None,-0.00543483776855469,0.020724209570312513,0.028870229007633696,-1.7395710460776695e-05,6.638717067868071e-08,-0.005331584080465196
1740927215.701596,None,None,0.013718775512695291,-0.12292789003906252,2.0288702290076337,-2.1404801934948934e-05,-1.0530572240164664e-08,0.0026992883135399746
1740927215.7204487,None,None,-0.0030406361083983313,0.0039647979492187235,0.16627480916030546,-2.38218451291393e-05,-2.903652778375436e-08,0.003360635392409832
1740927215.73935,None,None,-0.0030406361083983313,0.11649227597656248,0.19680916030534368,-2.633365763644692e-05,-4.9905201449329787e-08,0.004143594990895533
1740927215.7594888,None,None,-0.029376854370117167,-0.019977218652343753,-0.04746564885496163,-3.053933619117252e-05,-5.4885279787513356e-08,0.003957913583744687
1740927215.7788148,None,None,0.023295582153320282,0.0039647979492187235,0.18917557251908423,-3.1295015089963294e-05,-8.071574971075078e-08,0.004711013828562818
1740927215.7956192,None,None,-0.0006464344482421946,0.11170387265624998,0.028870229007633696,-3.351463373346487e-05,-9.37607412245392e-08,0.004828007310918837
1740927215.8077693,None,None,-0.017405846069335817,0.039877822851562494,2.0670381679389314,-4.0567188472241096e-05,-2.5814540680448466e-07,0.01303975375067316
1740927215.819102,None,None,0.01611297717285165,-0.005612008691406267,-0.0016641221374045223,-4.1115004778004756e-05,-2.844187505257849e-07,0.013038476430739677
1740927215.8304312,None,None,0.013718775512695291,-0.0223714203125,-0.01693129770992341,-4.165546769917636e-05,-3.0270186243948147e-07,0.012976074987778575
1740927215.8419023,None,None,-0.00543483776855469,0.0039647979492187235,-0.11616793893129751,-4.3907696321916446e-05,-3.167237068044555e-07,0.012518860107965815
1740927215.8532674,None,None,0.020901380493164146,0.04466622617187499,-0.08563358778625929,-4.334042420906174e-05,-3.143754191381867e-07,0.012182461453397367
1740927215.8647892,None,None,-0.019800047729492176,0.04706042783203124,-0.0016641221374045223,-4.744545561322878e-05,-3.461150180263177e-07,0.01217945125671748
1740927215.8762932,None,None,0.004141968872070301,0.0973386626953125,0.028870229007633696,-4.89599077587346e-05,-3.633294639036383e-07,0.012297605824004586
1740927215.8884237,None,None,0.02568978381347664,0.04466622617187499,0.1281068702290078,-4.781562587114678e-05,-3.675821565907724e-07,0.012810194355419606
1740927215.9000473,None,None,-0.017405846069335817,0.011147402929687522,0.11283969465648869,-5.204038014726066e-05,-4.1412885158861556e-07,0.013262060975146088
1740927215.9116576,None,None,0.013718775512695291,-0.048707638574218726,-0.20777099236641217,-5.165514348595077e-05,-3.9023417876692325e-07,0.012438834526743072
1740927215.923592,None,None,-0.03416525769042966,0.020724209570312513,0.2731450381679392,-5.882587704008318e-05,-4.823784084597541e-07,0.013527935888712851
1740927215.9361913,None,None,-0.03895366101074216,0.039877822851562494,-0.009297709923663966,-6.674898709100666e-05,-5.589673387276157e-07,0.01349379289922878
1740927215.9478767,None,None,-0.017405846069335817,-0.01279461367187501,-0.009297709923663966,-7.194214644761097e-05,-6.108923901558403e-07,0.013459512439077002
1740927215.9595256,None,None,0.04484339709472662,-0.03194822695312499,0.021236641221374253,-6.751863269026094e-05,-5.66160978135635e-07,0.013546568286630808
1740927215.9721868,None,None,-0.026982652709960808,0.01354160458984377,-0.05509923664122107,-7.413066795717657e-05,-6.266756432885047e-07,0.013329878155040713
1740927215.9843528,None,None,0.01611297717285165,0.006358999609374971,0.07467175572519125,-7.407943691298464e-05,-6.314765436028923e-07,0.013629283116463692
1740927215.9965143,None,None,-0.007829039428710827,-0.005612008691406267,0.1433740458015269,-7.810521028521387e-05,-6.910904218641964e-07,0.0142019693705258
1740927216.0095851,None,None,0.001747767211914164,-0.1325046966796875,-0.2841068702290075,-7.974645211436424e-05,-6.651415125423614e-07,0.013074079528178116
1740927216.0223885,None,None,-0.04613626599121101,-0.015188815332031258,-0.12380152671755695,-9.052837994795657e-05,-7.63725464562365e-07,0.01258364259973703
1740927216.0348325,None,None,-0.07007828259277349,0.0039647979492187235,-0.01693129770992341,-0.00010675466055770963,-9.41119399733628e-07,0.012518214283236653
1740927216.0534627,None,None,0.020901380493164146,-0.0008236053710937719,-0.10853435114503807,-0.00010616365235418602,-9.05997964311369e-07,0.012088296494032149
1740927216.0699944,None,None,-0.03895366101074216,0.02311841123046876,-1.7421221374045799,-0.00011394879312310059,-6.742170395108855e-07,0.0051594309911763446
1740927216.1141593,None,None,-0.05810727429199214,-0.03434242861328124,-1.726854961832061,-0.00012626175388676876,-4.389835365416967e-07,-0.0017097729912910814
1740927216.1291525,None,None,0.02568978381347664,0.02311841123046876,-0.13906870229007628,-0.0001252964777605012,-3.189111835518098e-07,-0.0022634447186441514
1740927216.1539698,None,None,0.02568978381347664,0.01354160458984377,-0.07799999999999985,-0.00012410138163925687,-2.1715369775420425e-07,-0.002574240794093954
1740927216.169269,None,None,0.0065361705322266594,-0.008006210351562515,0.0059694656488553655,-0.0001269136679040097,-1.7861849788055551e-07,-0.002551027459826593
1740927216.1809454,None,None,0.01611297717285165,0.0877618560546875,-1.772656488549618,-0.00012343473626848142,3.521346918750611e-07,-0.009603212536252625
1740927216.1993413,None,None,0.001747767211914164,-0.03673663027343749,2.036503816793893,-0.0001319035950708735,-1.6369717532055574e-07,-0.0015036103304292888
1740927216.2285287,None,None,0.01611297717285165,0.01354160458984377,0.06703816793893136,-0.00013232360873359,-1.4371128393645075e-07,-0.0012372863255756946
1740927216.2848017,None,None,-0.04613626599121101,0.07579084775390624,0.059404580152671915,-0.00014723544415629384,-2.1097279888267914e-07,-0.001001289740157728
1740927216.316912,None,None,0.028083985473632778,-0.0223714203125,0.06703816793893136,-0.0001449398135178039,-1.8202655290549702e-07,-0.0007348974499791279
1740927216.3364031,None,None,-0.041347862670898516,-0.0032178070312500195,0.08993893129771013,-0.00015936391182239129,-2.5061318307946524e-07,-0.00037738264718225315
1740927216.3495388,None,None,-0.010223241088867185,0.01354160458984377,0.23497709923664134,-0.0001669657107925043,-3.3057303640882053e-07,0.0005570549082145912
1740927216.3716295,None,None,0.013718775512695291,0.03508941953125,-1.8184580152671752,-0.00016346158344550686,3.1439012367115695e-07,-0.006675598117204562
1740927216.3954656,None,None,-0.029376854370117167,-0.0008236053710937719,2.0059694656488554,-0.00018073252694566385,-3.897445334411002e-07,0.001301576321809393
1740927216.411958,None,None,0.008930372192382796,0.11649227597656248,-0.0016641221374045223,-0.00018311551310414245,-3.8079869017055896e-07,0.001295014382590705
1740927216.435331,None,None,-0.007829039428710827,-0.0008236053710937719,0.20444274809160334,-0.00019041006100452095,-4.661003500743154e-07,0.002108126245669998
1740927216.461385,None,None,-0.019800047729492176,-0.03194822695312499,-0.0703664122137404,-0.00020034381723498893,-4.613976307739768e-07,0.0018284484583497341
1740927216.490491,None,None,-0.010223241088867185,-0.15405251162109374,-0.06273282442748052,-0.00020795246606469128,-4.489708961064098e-07,0.0015790996513856505
1740927216.5236769,None,None,0.020901380493164146,-0.0008236053710937719,2.0823053435114507,-0.000212886355389273,-1.3041496447658372e-06,0.009859512708351148
