timestamp,gps_lat,gps_lng,imu_accel_x,imu_accel_y,imu_gyro_z,estimated_x,estimated_y,estimated_heading
1740927281.4513068,None,None,-0.04647624262695316,0.01760217060546876,-0.10519083969465637,0.0,0.0,-0.00038250658061212333
1740927281.4638534,None,None,-0.07999506586914062,-0.16914555888671873,0.09328244274809161,-9.745919160857903e-07,1.4437444655089015e-10,-4.542530213469062e-05
1740927281.480888,None,None,0.006196193896484514,-0.09731950908203124,0.03984732824427484,-2.077060381763418e-06,-1.2141357282848639e-10,0.00010806218466273712
1740927281.492917,None,None,0.027744008837890632,-0.003945644335937526,-1.8532824427480916,-1.0333777582912664e-06,1.4950648104736964e-08,-0.007121597304719566
1740927281.5057971,None,None,0.03253241215820313,-0.12126152568359377,-0.2120610687022899,-1.3044258986745828e-06,1.846839290567325e-08,-0.007988443110777153
1740927281.517173,None,None,0.013378798876953146,-0.03028186259765625,0.352824427480916,-2.0833334085651854e-06,1.4228273849219524e-08,-0.006627671299783637
1740927281.5321162,None,None,-0.036899435986328166,-0.008734047656250021,0.20778625954198482,-4.251676882613431e-06,2.003532780383457e-08,-0.0058246977913418395
1740927281.555895,None,None,-0.022534226025390458,0.10618763203124998,-0.1815267175572517,-6.047451172598408e-06,2.996937345519684e-08,-0.00655216011858463
1740927281.5679913,None,None,0.020561403857422,-0.003945644335937526,1.9406106870229007,-7.796697491822387e-06,-2.7910846825095444e-09,0.001110635434208836
1740927281.5858355,None,None,-0.024928427685546817,0.04393838886718748,-0.22732824427480924,-9.781635588997384e-06,3.828208024206526e-09,0.00021232215170900281
1740927281.602323,None,None,0.020561403857422,-0.152386147265625,0.15435114503816805,-9.785946076799615e-06,-5.593486166534273e-09,0.0008239289862893435
1740927281.6176662,None,None,0.013378798876953146,0.024784775585937502,0.04748091603053428,-9.844263093434733e-06,-1.064716642161443e-08,0.0010128381732894282
1740927281.6379683,None,None,-0.012957419384765467,0.12773544697265624,0.02458015267175595,-1.1530565053470568e-05,-1.1157204352715842e-08,0.0011110698210150287
1740927281.657772,None,None,-0.0009864110839843399,0.10858183369140623,0.05511450381679395,-1.2538011738867585e-05,-1.4115767751213146e-08,0.0013304608105080477
1740927281.679823,None,None,0.022955605517578137,-0.003945644335937526,-1.7922137404580152,-1.0138251441282729e-05,3.392022591673863e-08,-0.005782384477970354
1740927281.6963902,None,None,-0.015351621044921826,0.022390573925781254,-0.15862595419847336,-1.2112076748657709e-05,4.340361264787298e-08,-0.006415073613054364
1740927281.7129784,None,None,0.008590395556640651,0.0008427589843749694,-0.005954198473282268,-1.2244883429393024e-05,4.602215840616523e-08,-0.006441583225404711
1740927281.7352855,None,None,0.01816720219726564,0.041544187207031236,-1.8303816793893128,-9.921086110025225e-06,1.030760805705185e-07,-0.013715644954604096
1740927281.7592487,None,None,-0.02014002436523432,0.03914998554687499,-0.03648854961832049,-1.2688255183196288e-05,1.1808030338096074e-07,-0.01386573994831696
1740927281.7719607,None,None,-0.07760086420898427,-0.008734047656250021,0.21541984732824426,-2.214866524893779e-05,1.666518822257741e-07,-0.01301436259673714
1740927281.7900069,None,None,0.04450342045898448,0.03914998554687499,-0.19679389312977102,-1.8660632508782764e-05,1.6061550063066595e-07,-0.01380071678966077
1740927281.8165648,None,None,-0.015351621044921826,-0.006339845996093774,0.032213740458015394,-2.1768938916253308e-05,1.8522576201482795e-07,-0.01367672509752753
1740927281.8342278,None,None,-0.029716831005859312,-0.02070505595703126,-0.1815267175572517,-2.6716853035280314e-05,2.3815314787642767e-07,-0.014402229421228646
1740927281.858766,None,None,-0.029716831005859312,0.010419565625000016,-0.08229007633587804,-3.2209375687093254e-05,2.9617726414378683e-07,-0.014733173583353888
1740927281.8833494,None,None,-0.017745822705077963,0.041544187207031236,-0.1204580152671757,-3.652214501170588e-05,3.5028950981400016e-07,-0.015215797419559017
1740927281.8992488,None,None,-0.022534226025390458,0.0008427589843749694,-0.013587786259542156,-4.188278994353967e-05,4.103144885086488e-07,-0.015273356739015554
1740927281.9161124,None,None,-0.0440820409667968,-0.152386147265625,-0.2654961832061069,-5.045088907648577e-05,5.285785896920546e-07,-0.016332657567850333
1740927281.928216,None,None,0.006196193896484514,0.0008427589843749694,-0.11282442748091581,-5.234065622762992e-05,5.676517343146711e-07,-0.016784837672124846
1740927281.941707,None,None,0.0038019922363281555,0.10139922871093748,-0.05938931297709926,-5.457869990781437e-05,6.048145851131529e-07,-0.017024430712302342
1740927281.953568,None,None,0.0014077905761720189,-0.16196295390624998,0.06274809160305339,-5.730325705411186e-05,6.32326635306589e-07,-0.0167780953566383
1740927281.968152,None,None,-0.036899435986328166,-0.12604992900390627,1.9406106870229007,-6.878064645460655e-05,5.211617013365329e-07,-0.009061515026154663
1740927281.9848757,None,None,0.025349807177734496,0.02717897724609375,0.032213740458015394,-6.767568285020947e-05,4.774368192494969e-07,-0.008934899192381303
1740927282.0058014,None,None,-0.0033806127441404765,0.029573178906249997,-0.05175572519083982,-7.110047703938642e-05,5.031064672567333e-07,-0.009142244422935712
1740927282.0202382,None,None,-0.01056321772460933,-0.03028186259765625,-1.7998473282442746,-7.329745562326764e-05,7.96225352739943e-07,-0.016303834246749582
1740927282.0324621,None,None,0.022955605517578137,-0.006339845996093774,0.05511450381679395,-7.229448631842665e-05,7.725361656945992e-07,-0.01608718393562274
1740927282.0458372,None,None,-0.008169016064452972,-0.013522450976562517,0.13145038167938927,-7.697496922864473e-05,8.017489893617229e-07,-0.015566730892795113
1740927282.0747418,None,None,0.022955605517578137,0.008025363964843768,-1.6319083969465646,-7.291629719707934e-05,1.049030838581083e-06,-0.02206122579922975
1740927282.0959249,None,None,0.034926613818359487,0.07266880878906248,0.10091603053435128,-6.898036348379723e-05,9.804046347887842e-07,-0.021663045029890034
1740927282.1097975,None,None,-0.029716831005859312,0.015207968945312511,2.001679389312977,-8.080719778562128e-05,7.405917053408353e-07,-0.013703039506519143
1740927282.137888,None,None,0.020561403857422,-0.03985866923828124,1.7497709923664122,-8.210407086494672e-05,3.7722742857505764e-07,-0.006743962727266423
1740927282.1514797,None,None,0.04929182377929697,-0.006339845996093774,-0.1357251908396946,-7.378663514953046e-05,2.620885210370692e-07,-0.007284674656384718
1740927282.1653955,None,None,0.013378798876953146,-0.013522450976562517,1.971145038167939,-7.605212843898216e-05,-1.4984805982852907e-07,0.0005558806783352377
1740927282.1805918,None,None,0.022955605517578137,-0.018310854296875012,2.024580152671756,-7.595814794243025e-05,-6.075319347259129e-07,0.008610008726031553
1740927282.1929338,None,None,0.03253241215820313,0.010419565625000016,-0.05938931297709926,-6.98910697593161e-05,-6.892175749338184e-07,0.008375190871254481
1740927282.2143304,None,None,0.015773000537109505,0.1253412453125,-0.04412213740457993,-6.72800174963521e-05,-7.222488600467231e-07,0.008201045808617717
1740927282.2308197,None,None,0.03732081547851562,0.07506301044921873,-0.18916030534351158,-5.913166687060763e-05,-7.650566301091139e-07,0.007449924949352674
1740927282.2427328,None,None,0.027744008837890632,-0.04464707255859374,-0.12809160305343514,-5.287016420100878e-05,-7.891123171771917e-07,0.006941606736923083
1740927282.254755,None,None,-0.024928427685546817,-0.003945644335937526,-0.14335877862595403,-5.914482633373142e-05,-7.17541400952598e-07,0.006372485725616995
1740927282.2691107,None,None,0.0038019922363281555,0.03675578388671874,0.0016793893129771753,-5.880500650577593e-05,-7.212877464902467e-07,0.0063801674980459395
