timestamp,gps_time,latitude,longitude,altitude,quality,quality_desc,satellites,hdop,rtcm_age,rtcm_count,rtcm_last_sent,diff_station
2025-06-12T20:43:53.252644,13:43:53+00:00,-7.2835724,112.79672835,19.499,1,GPS,52,0.36,0,27,0.004687786102294922,
2025-06-12T20:43:54.214877,13:43:54+00:00,-7.283572266666667,112.79672853333334,19.532,1,GPS,52,0.36,0,83,0.002149343490600586,
2025-06-12T20:43:55.608966,13:43:55+00:00,-7.283561116666666,112.79673683333333,16.795,5,RTK_Float,52,0.36,1.0,115,0.3726184368133545,
2025-06-12T20:43:56.573488,13:43:56+00:00,-7.283567533333334,112.79673176666667,16.839,5,RTK_Float,52,0.36,1.0,143,0.3097515106201172,
2025-06-12T20:43:57.520479,13:43:57+00:00,-7.2835694166666665,112.796731,17.164,5,RTK_Float,52,0.37,1.0,241,0.19787931442260742,
2025-06-12T20:43:58.450871,13:43:58+00:00,-7.2835697,112.79673153333333,17.251,5,RTK_Float,52,0.36,1.0,276,0.1675875186920166,
2025-06-12T20:43:59.285375,13:43:59+00:00,-7.2835695,112.7967315,17.26,2,DGPS,52,0.37,1.0,311,0.002666950225830078,
2025-06-12T20:44:00.267015,13:44:00+00:00,-7.28356925,112.79673145,17.265,2,DGPS,52,0.37,1.0,328,0.0028536319732666016,
2025-06-12T20:44:01.685310,13:44:01+00:00,-7.283570166666666,112.79673353333334,17.329,5,RTK_Float,52,0.36,1.0,381,0.3934454917907715,
2025-06-12T20:44:02.411117,13:44:02+00:00,-7.2835699,112.79673306666666,17.402,5,RTK_Float,52,0.37,1.0,421,0.0021905899047851562,
2025-06-12T20:44:03.433114,13:44:03+00:00,-7.2835706,112.79673271666667,17.499,5,RTK_Float,51,0.37,1.0,506,0.05101490020751953,
2025-06-12T20:44:04.670779,13:44:04+00:00,-7.283569716666666,112.79673296666667,17.236,5,RTK_Float,52,0.36,2.0,532,0.4335653781890869,
2025-06-12T20:44:05.313292,13:44:05+00:00,-7.28356965,112.79673295,17.231,2,DGPS,52,0.36,1.0,558,0.06562662124633789,
2025-06-12T20:44:06.499737,13:44:06+00:00,-7.283570816666667,112.79673245,17.37,5,RTK_Float,52,0.35,1.0,585,0.2535881996154785,
2025-06-12T20:44:07.566819,13:44:07+00:00,-7.283570083333333,112.79673261666667,17.187,5,RTK_Float,51,0.36,1.0,614,0.29304027557373047,
2025-06-12T20:44:08.392392,13:44:08+00:00,-7.283569666666667,112.79673293333333,17.086,5,RTK_Float,50,0.36,1.0,642,0.13926291465759277,
2025-06-12T20:44:09.607892,13:44:09+00:00,-7.283567133333333,112.79673261666667,17.003,5,RTK_Float,50,0.37,1.0,671,0.30924248695373535,
2025-06-12T20:44:10.714818,13:44:10+00:00,-7.28356745,112.7967317,16.878,5,RTK_Float,52,0.36,1.0,701,0.45598387718200684,
2025-06-12T20:44:11.577273,13:44:11+00:00,-7.283567133333333,112.79673153333333,16.896,5,RTK_Float,51,0.36,1.0,726,0.33709192276000977,
2025-06-12T20:44:12.492009,13:44:12+00:00,-7.28356635,112.79673126666667,16.89,5,RTK_Float,50,0.35,1.0,758,0.2292633056640625,
2025-06-12T20:44:13.647934,13:44:13+00:00,-7.28356575,112.79673108333333,16.899,5,RTK_Float,50,0.35,1.0,785,0.40021252632141113,
2025-06-12T20:44:14.585119,13:44:14+00:00,-7.2835665333333335,112.79673036666667,16.856,5,RTK_Float,52,0.36,1.0,811,0.35340142250061035,
2025-06-12T20:44:15.842898,13:44:15+00:00,-7.283566016666667,112.79673063333334,16.73,5,RTK_Float,52,0.37,1.0,972,0.45047593116760254,
2025-06-12T20:44:16.793686,13:44:16+00:00,-7.283565816666667,112.79673125,16.286,5,RTK_Float,52,0.37,2.0,999,0.542759895324707,
2025-06-12T20:44:17.563909,13:44:17+00:00,-7.283566316666667,112.79673045,16.584,5,RTK_Float,52,0.38,1.0,1027,0.08273887634277344,
2025-06-12T20:44:18.652974,13:44:18+00:00,-7.283565383333333,112.79673043333334,16.646,5,RTK_Float,52,0.38,1.0,1054,0.40288758277893066,
2025-06-12T20:44:19.697825,13:44:19+00:00,-7.283564883333334,112.79672946666666,16.979,5,RTK_Float,51,0.39,1.0,1081,0.449268102645874,
2025-06-12T20:44:20.669663,13:44:20+00:00,-7.28356415,112.7967288,17.191,5,RTK_Float,52,0.37,1.0,1113,0.24384665489196777,
2025-06-12T20:44:21.720448,13:44:21+00:00,-7.283563983333333,112.79672891666667,17.041,5,RTK_Float,52,0.37,1.0,1138,0.4842369556427002,
2025-06-12T20:44:22.762042,13:44:22+00:00,-7.283563766666667,112.79672935,16.866,5,RTK_Float,52,0.37,1.0,1171,0.49115633964538574,
2025-06-12T20:44:23.819864,13:44:23+00:00,-7.283563833333333,112.79672896666666,16.841,5,RTK_Float,51,0.38,1.0,1197,0.5284290313720703,
2025-06-12T20:44:24.801159,13:44:24+00:00,-7.28356315,112.79672888333333,16.698,5,RTK_Float,52,0.39,1.0,1223,0.5625407695770264,
2025-06-12T20:44:25.788094,13:44:25+00:00,-7.283562683333333,112.7967294,16.436,5,RTK_Float,52,0.38,1.0,1249,0.2447834014892578,
2025-06-12T20:44:26.767787,13:44:26+00:00,-7.28356285,112.7967299,16.095,5,RTK_Float,52,0.38,1.0,1276,0.4812767505645752,
2025-06-12T20:44:27.818848,13:44:27+00:00,-7.283563983333333,112.79672956666667,16.062,5,RTK_Float,52,0.38,1.0,1304,0.5312595367431641,
2025-06-12T20:44:28.733927,13:44:28+00:00,-7.283563166666666,112.79673038333334,15.808,5,RTK_Float,52,0.37,1.0,1331,0.2393345832824707,
2025-06-12T20:44:29.798816,13:44:29+00:00,-7.28356205,112.79673006666667,15.847,5,RTK_Float,52,0.37,1.0,1357,0.49068689346313477,
2025-06-12T20:44:30.663995,13:44:30+00:00,-7.283562033333333,112.79673013333333,15.657,5,RTK_Float,52,0.39,1.0,1390,0.3941621780395508,
2025-06-12T20:44:31.807947,13:44:31+00:00,-7.283563066666667,112.79672968333334,15.566,5,RTK_Float,52,0.37,1.0,1415,0.5305995941162109,
2025-06-12T20:44:32.625818,13:44:32+00:00,-7.2835616666666665,112.79673021666666,15.639,5,RTK_Float,52,0.4,1.0,1449,0.28731226921081543,
2025-06-12T20:44:33.810402,13:44:33+00:00,-7.283559883333333,112.79673108333333,15.583,5,RTK_Float,51,0.37,1.0,1474,0.5444636344909668,
2025-06-12T20:44:34.495793,13:44:34+00:00,-7.2835599166666665,112.79673143333333,15.415,5,RTK_Float,52,0.39,1.0,1500,0.15180468559265137,
2025-06-12T20:44:35.614051,13:44:35+00:00,-7.283558616666666,112.7967315,15.432,5,RTK_Float,52,0.39,1.0,1526,0.3610055446624756,
2025-06-12T20:44:36.502858,13:44:36+00:00,-7.2835580166666665,112.79673131666667,15.398,5,RTK_Float,51,0.41,1.0,1553,0.2547609806060791,
2025-06-12T20:44:37.578862,13:44:37+00:00,-7.283557883333334,112.79673083333333,15.406,5,RTK_Float,51,0.39,1.0,1581,0.3046274185180664,
2025-06-12T20:44:38.808502,13:44:38+00:00,-7.283558216666667,112.79673001666667,15.597,5,RTK_Float,52,0.38,1.0,1608,0.5581538677215576,
2025-06-12T20:44:39.884406,13:44:39+00:00,-7.283558683333333,112.79672878333334,16.048,5,RTK_Float,52,0.38,1.0,1642,0.6104366779327393,
2025-06-12T20:44:40.754084,13:44:40+00:00,-7.2835588,112.7967282,16.04,5,RTK_Float,52,0.37,1.0,1675,0.475327730178833,
2025-06-12T20:44:41.850805,13:44:41+00:00,-7.283559166666667,112.79672768333333,16.305,5,RTK_Float,52,0.37,1.0,1700,0.6162970066070557,
2025-06-12T20:44:42.656431,13:44:42+00:00,-7.2835582,112.79672708333334,16.343,5,RTK_Float,51,0.37,1.0,1735,0.21246123313903809,
2025-06-12T20:44:43.765991,13:44:43+00:00,-7.283558316666666,112.79672655,16.348,5,RTK_Float,52,0.37,1.0,1762,0.5155014991760254,
2025-06-12T20:44:44.594590,13:44:44+00:00,-7.283557983333333,112.79672551666667,17.044,5,RTK_Float,52,0.36,1.0,1788,0.3603789806365967,
2025-06-12T20:44:45.826942,13:44:45+00:00,-7.283557983333333,112.79672531666667,17.306,5,RTK_Float,51,0.36,1.0,1949,0.44492459297180176,
2025-06-12T20:44:46.571498,13:44:46+00:00,-7.283558033333334,112.79672558333333,17.367,5,RTK_Float,51,0.37,2.0,1976,0.3264603614807129,
2025-06-12T20:44:47.837335,13:44:47+00:00,-7.28355775,112.79672473333333,17.566,5,RTK_Float,52,0.36,1.0,2004,0.5578384399414062,
2025-06-12T20:44:48.672497,13:44:48+00:00,-7.283558666666667,112.79672318333333,18.082,5,RTK_Float,52,0.35,1.0,2031,0.41909313201904297,
2025-06-12T20:44:49.554409,13:44:49+00:00,-7.283558433333333,112.79672356666667,18.039,5,RTK_Float,52,0.35,1.0,2059,0.3122060298919678,
2025-06-12T20:44:50.630015,13:44:50+00:00,-7.2835586,112.79672341666667,17.913,5,RTK_Float,52,0.35,1.0,2086,0.38346433639526367,
2025-06-12T20:44:51.520314,13:44:51+00:00,-7.2835587,112.79672278333334,17.739,5,RTK_Float,52,0.36,1.0,2121,0.2339468002319336,
2025-06-12T20:44:52.520387,13:44:52+00:00,-7.283558866666667,112.79672223333333,18.007,5,RTK_Float,51,0.36,1.0,2153,0.25255537033081055,
2025-06-12T20:44:53.448261,13:44:53+00:00,-7.28355935,112.79672345,18.236,5,RTK_Float,51,0.36,1.0,2179,0.19618892669677734,
2025-06-12T20:44:54.541113,13:44:54+00:00,-7.283560033333333,112.7967233,18.12,5,RTK_Float,51,0.37,1.0,2205,0.2990407943725586,
2025-06-12T20:44:55.611706,13:44:55+00:00,-7.28355975,112.79672371666666,18.24,5,RTK_Float,51,0.36,1.0,2231,0.35660600662231445,
2025-06-12T20:44:56.613617,13:44:56+00:00,-7.2835597,112.79672355,18.367,5,RTK_Float,52,0.37,1.0,2258,0.3654043674468994,
2025-06-12T20:44:57.617856,13:44:57+00:00,-7.283559783333334,112.79672338333333,18.482,5,RTK_Float,51,0.38,1.0,2286,0.3694193363189697,
2025-06-12T20:44:58.522699,13:44:58+00:00,-7.283559783333334,112.79672338333333,18.567,5,RTK_Float,52,0.38,1.0,2312,0.28021860122680664,
2025-06-12T20:44:59.636714,13:44:59+00:00,-7.283559366666666,112.79672348333334,18.629,5,RTK_Float,52,0.37,1.0,2339,0.383237361907959,
2025-06-12T20:45:00.381378,13:45:00+00:00,-7.283558816666667,112.7967241,18.685,5,RTK_Float,52,0.36,1.0,2372,0.10576987266540527,
2025-06-12T20:45:01.599082,13:45:01+00:00,-7.28355875,112.79672445,18.789,5,RTK_Float,52,0.36,1.0,2397,0.3498058319091797,
2025-06-12T20:45:02.527940,13:45:02+00:00,-7.283558616666666,112.79672471666666,18.877,5,RTK_Float,52,0.36,1.0,2437,0.22684836387634277,
2025-06-12T20:45:03.590259,13:45:03+00:00,-7.28355875,112.79672466666666,18.892,5,RTK_Float,52,0.36,1.0,2464,0.3381175994873047,
2025-06-12T20:45:04.656826,13:45:04+00:00,-7.283559016666667,112.79672446666666,18.996,5,RTK_Float,52,0.36,1.0,2490,0.40851283073425293,
2025-06-12T20:45:05.710719,13:45:05+00:00,-7.283558866666667,112.79672483333333,19.016,5,RTK_Float,52,0.36,1.0,2518,0.4235415458679199,
2025-06-12T20:45:06.395649,13:45:06+00:00,-7.28355875,112.7967249,19.057,5,RTK_Float,52,0.36,1.0,2545,0.1472454071044922,
2025-06-12T20:45:07.672118,13:45:07+00:00,-7.283558616666666,112.7967246,19.126,5,RTK_Float,52,0.36,1.0,2573,0.347320556640625,
2025-06-12T20:45:08.396130,13:45:08+00:00,-7.283558333333334,112.79672466666666,19.107,5,RTK_Float,52,0.37,1.0,2600,0.14740848541259766,
2025-06-12T20:45:09.434003,13:45:09+00:00,-7.283558133333333,112.79672468333334,19.115,5,RTK_Float,52,0.38,1.0,2627,0.194533109664917,
2025-06-12T20:45:10.660501,13:45:10+00:00,-7.2835580166666665,112.79672526666667,19.208,5,RTK_Float,52,0.36,1.0,2660,0.3909282684326172,
2025-06-12T20:45:11.630787,13:45:11+00:00,-7.283558183333334,112.79672533333333,19.276,5,RTK_Float,52,0.37,1.0,2685,0.3927309513092041,
2025-06-12T20:45:12.618006,13:45:12+00:00,-7.2835584833333336,112.79672548333333,19.307,5,RTK_Float,52,0.36,1.0,2720,0.09008979797363281,
2025-06-12T20:45:13.539934,13:45:13+00:00,-7.2835589333333335,112.79672543333334,19.363,5,RTK_Float,52,0.36,1.0,2746,0.28905320167541504,
2025-06-12T20:45:14.476184,13:45:14+00:00,-7.283559116666667,112.79672558333333,19.431,5,RTK_Float,52,0.38,1.0,2772,0.22983837127685547,
2025-06-12T20:45:15.563467,13:45:15+00:00,-7.2835592,112.79672548333333,19.447,5,RTK_Float,52,0.39,1.0,2933,0.17740297317504883,
