timestamp,gps_time,latitude,longitude,altitude,quality,quality_desc,satellites,hdop,rtcm_age,rtcm_count,rtcm_last_sent,diff_station
2025-06-12T20:35:10.208292,13:35:10+00:00,-7.2835625833333335,112.79673496666666,20.65,1,GPS,52,0.38,0,35,0.005417823791503906,
2025-06-12T20:35:11.254126,13:35:11+00:00,-7.283562533333333,112.79673485,20.699,1,GPS,52,0.36,0,119,0.0024220943450927734,
2025-06-12T20:35:12.220320,13:35:12+00:00,-7.283562366666667,112.79673505,20.727,1,GPS,52,0.38,0,146,0.0029256343841552734,
2025-06-12T20:35:13.242606,13:35:13+00:00,-7.283562166666667,112.7967352,20.708,1,GPS,52,0.38,0,197,0.0028967857360839844,
2025-06-12T20:35:14.202281,13:35:14+00:00,-7.28356195,112.79673511666667,20.72,1,GPS,52,0.37,0,208,0.9177415370941162,
2025-06-12T20:35:15.305892,13:35:15+00:00,-7.2835618166666665,112.79673518333334,20.703,2,DGPS,52,0.38,1.0,383,0.000751495361328125,
2025-06-12T20:35:16.275168,13:35:16+00:00,-7.283561916666667,112.79673555,20.642,2,DGPS,52,0.39,2.0,438,0.0021848678588867188,
2025-06-12T20:35:17.536972,13:35:17+00:00,-7.2835592,112.79673085,23.111,5,RTK_Float,52,0.37,1.0,482,0.21847200393676758,
2025-06-12T20:35:18.521722,13:35:18+00:00,-7.283553483333334,112.79673536666667,22.096,5,RTK_Float,52,0.38,1.0,571,0.25013136863708496,
2025-06-12T20:35:19.524394,13:35:19+00:00,-7.283561733333333,112.79672841666667,19.755,4,RTK_Fixed,52,0.37,1.0,597,0.28848814964294434,
2025-06-12T20:35:20.400039,13:35:20+00:00,-7.283561716666667,112.79672838333333,19.758,4,RTK_Fixed,52,0.36,1.0,627,0.12412834167480469,
2025-06-12T20:35:21.444888,13:35:21+00:00,-7.2835617,112.79672838333333,19.764,4,RTK_Fixed,52,0.36,1.0,652,0.20268869400024414,
2025-06-12T20:35:22.443397,13:35:22+00:00,-7.283561733333333,112.79672843333333,19.752,4,RTK_Fixed,52,0.36,1.0,684,0.18247199058532715,
2025-06-12T20:35:23.472253,13:35:23+00:00,-7.283561766666667,112.7967284,19.751,4,RTK_Fixed,52,0.37,1.0,710,0.22900629043579102,
2025-06-12T20:35:24.433274,13:35:24+00:00,-7.283561766666667,112.79672841666667,19.758,4,RTK_Fixed,52,0.36,1.0,736,0.19098520278930664,
2025-06-12T20:35:25.445020,13:35:25+00:00,-7.283561733333333,112.79672845,19.757,4,RTK_Fixed,52,0.37,1.0,762,0.19770169258117676,
2025-06-12T20:35:26.430553,13:35:26+00:00,-7.283561766666667,112.79672841666667,19.76,4,RTK_Fixed,52,0.37,1.0,789,0.17438983917236328,
2025-06-12T20:35:27.487425,13:35:27+00:00,-7.283561733333333,112.79672846666666,19.749,4,RTK_Fixed,51,0.37,1.0,817,0.23443961143493652,
2025-06-12T20:35:28.419679,13:35:28+00:00,-7.28356175,112.79672846666666,19.757,4,RTK_Fixed,51,0.36,1.0,844,0.1725614070892334,
2025-06-12T20:35:29.469128,13:35:29+00:00,-7.28356175,112.79672838333333,19.759,4,RTK_Fixed,51,0.36,1.0,870,0.22702884674072266,
2025-06-12T20:35:30.442125,13:35:30+00:00,-7.28356175,112.7967284,19.765,4,RTK_Fixed,51,0.37,1.0,900,0.1748189926147461,
