timestamp,imu_accel_x,imu_accel_y,imu_gyro_z,gps_lat,gps_lng,odom_x,odom_y,odom_heading,odom_vx,odom_vy,ekf_x,ekf_y,ekf_heading,map_matched_lat,map_matched_lng,distance_to_path,progress
2025-04-30 00:20:35.712511,0.0020159177978515963,-0.02144965267333976,0.10648091603053433,,,0.0,0.0,3.141592653589793,0.0,0.0,0.0,0.0,3.141592653589793,,,,
2025-04-30 00:20:35.725591,-0.0075608888427733945,-0.00947864437255852,0.05304580152671756,,,0.0,0.0,3.1416047636982003,0.0,0.0,0.0,0.0,3.141592653589793,,,,
2025-04-30 00:20:35.739010,-0.029108703784179735,-0.03102645931396475,0.07594656488549617,,,0.0,0.0,3.1416225500715216,0.0,0.0,0.0,0.0,3.1416050766984687,,,,
2025-04-30 00:20:35.751987,-0.002772485522460677,0.016857573889160204,0.05304580152671756,,,0.0,0.0,3.1416345646022728,0.0,0.0,0.0,0.0,3.1416222781039145,,,,
2025-04-30 00:20:35.766540,0.013986926098632946,-0.016661249353027263,0.0225114503816794,,,0.0,0.0,3.1416402826752585,0.0,0.0,0.0,0.0,3.1416357521253384,,,,
2025-04-30 00:20:35.782590,-0.024320300463867017,-0.004690241052246025,0.09884732824427478,,,0.0,0.0,3.1416679720789418,0.0,0.0,0.0,0.0,3.1416420580988857,,,,
2025-04-30 00:20:35.798081,0.028352136059570654,0.014463372229003957,-0.00802290076335882,,,0.0,0.0,3.141665803001194,0.0,0.0,0.0,0.0,3.1416687825401364,,,,
2025-04-30 00:20:35.810864,-0.019531897143554744,-0.007084442712402272,-0.00802290076335882,,,0.0,0.0,3.141664012974557,0.0,0.0,0.0,0.0,3.1416669925134992,,,,
2025-04-30 00:20:35.825755,0.04271734602050792,-0.007084442712402272,-0.1912290076335878,,,0.0,0.0,3.141614315027741,0.0,0.0,0.0,0.0,3.1416649074653136,,,,
2025-04-30 00:20:35.839045,0.03074633771972657,0.014463372229003957,0.1370152671755725,,,0.0,0.0,3.141646097271475,0.0,0.0,0.0,0.0,3.1416205497301872,,,,
2025-04-30 00:20:35.853134,0.04032314436035156,0.026434380529785306,0.04541221374045801,,,0.0,0.0,3.141657263816603,0.0,0.0,0.0,0.0,3.1416542408242374,,,,
2025-04-30 00:20:35.866050,-0.002772485522460677,-0.026238055993652254,0.0225114503816794,,,0.0,0.0,3.141662338440106,0.0,0.0,0.0,0.0,3.141664477831772,,,,
2025-04-30 00:20:35.878848,0.011592724438476587,-0.00947864437255852,0.06067938931297706,,,0.0,0.0,3.141675892555274,0.0,0.0,0.0,0.0,3.1416695062737934,,,,
2025-04-30 00:20:35.892271,-0.014743493823242027,0.007280767248535214,0.007244274809160289,,,0.0,0.0,3.141677589737553,0.0,0.0,0.0,0.0,3.1416837221873193,,,,
2025-04-30 00:20:35.905399,-0.009955090502929753,0.04558799381103529,0.0225114503816794,,,0.0,0.0,3.141682747731276,0.0,0.0,0.0,0.0,3.1416853820503383,,,,
2025-04-30 00:20:35.918116,0.028352136059570654,0.11023143863525398,-0.01565648854961832,,,-4.491619268919516e-06,-1.7469423976541265e-05,3.141679272846468,-0.0003532110292312316,-0.0013737569578810757,0.0,0.0,3.141690378362039,,,,
2025-04-30 00:20:35.930565,-0.024320300463867017,0.028828582189941554,0.17518320610687022,,,-4.491619268919516e-06,-1.7469423976541265e-05,3.141717336768312,-0.0002825688233849853,-0.0010990055663048605,-4.397217536530016e-06,-1.7102263763598978e-05,3.1416869765099453,,,,
2025-04-30 00:20:35.945141,-0.019531897143554744,0.0024923639282227184,-0.504206106870229,,,-4.491619268919516e-06,-1.7469423976541265e-05,3.141589067509624,-0.00022605505870798828,-0.0008792044530438885,-8.515928909493078e-06,-3.312132301672273e-05,3.141731542848345,,,,
2025-04-30 00:20:35.958385,0.035534741040039286,-0.0286322576538085,-0.0767251908396947,,,-4.491619268919516e-06,-1.7469423976541265e-05,3.1415713321702383,-0.00018084404696639062,-0.0007033635624351109,-1.1509836483009149e-05,-4.476564049265866e-05,3.141614993559544,,,,
2025-04-30 00:20:35.971071,0.021169531079101578,-0.03102645931396475,0.10648091603053433,,,-4.491619268919516e-06,-1.7469423976541265e-05,3.141594907512918,-0.0001446752375731125,-0.0005626908499480887,-1.380394039320277e-05,-5.3688185226298605e-05,3.1415980062651667,,,,
2025-04-30 00:20:35.984031,0.05947675764160154,-0.002296039392089777,-0.04619083969465648,,,-1.6119445728998005e-05,-2.4238130601421016e-05,3.1415844592334854,-0.0008971952948511388,-0.0005222688657179057,-1.567895976214618e-05,-6.098076867097218e-05,3.1416220920443445,,,,
2025-04-30 00:20:35.996510,-0.04107971208496064,-0.03102645931396475,-0.15306106870229014,,,-2.082220562049179e-05,-2.5890442894785765e-05,3.1415511224096475,-0.0003768518871235158,-0.00013240671865858387,-2.687511982298189e-05,-6.74981967592893e-05,3.1416120316423175,,,,
2025-04-30 00:20:36.009793,-0.002772485522460677,-0.023843854333496006,-0.04619083969465648,,,-2.082220562049179e-05,-2.5890442894785765e-05,3.141540413687259,-0.00030148150969881265,-0.0001059253749268671,-3.1880938676169345e-05,-6.925698866453612e-05,3.141576546500587,,,,
2025-04-30 00:20:36.022804,-0.014743493823242027,9.816226806647066e-05,-0.0003893129770992654,,,-2.082220562049179e-05,-2.5890442894785765e-05,3.1415403252803484,-0.00024118520775905013,-8.474029994149369e-05,-3.58035081769217e-05,-7.063518146136463e-05,3.141566057280675,,,,
2025-04-30 00:20:36.035765,-0.002772485522460677,-0.004690241052246025,0.23625190839694654,,,-2.082220562049179e-05,-2.5890442894785765e-05,3.1415937669755234,-0.0001929481662072401,-6.779223995319495e-05,-3.892943063723686e-05,-7.173347272616554e-05,3.1415659692155855,,,,
2025-04-30 00:20:36.048522,0.013986926098632946,0.11023143863525398,-0.14542748091603058,,,-2.5465722245465346e-05,-4.431847616673846e-05,3.1415613871468704,-0.0003639957454948529,-0.001444535736720136,-4.1390882532295204e-05,-7.259830259619299e-05,3.141618571352848,,,,
2025-04-30 00:20:36.060821,0.013986926098632946,0.03361698551025405,0.08358015267175573,,,-2.5465722245465346e-05,-4.431847616673846e-05,3.141579329083328,-0.00029119659639588235,-0.0011556285893761088,-4.58678619116126e-05,-9.036542428930784e-05,3.1415873528094695,,,,
