timestamp_unix,timestamp_readable,temp_c,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heading
1749747152.705104,2025-06-12 23:52:32.705,32.54940545721389,-2.039859814453125,0.316034619140625,9.406818322753905,8.358778625954198,-3.648854961832061,-0.25190839694656486,52.906640625,39.31640625,-53.5640625,38.409857021409486
1749747152.7245245,2025-06-12 23:52:32.724,32.64525114565549,-2.01112939453125,0.21308394775390624,9.402029919433593,8.442748091603054,-4.076335877862595,-0.5725190839694656,51.486328125,41.103515625,-53.907421875,
1749747152.7394857,2025-06-12 23:52:32.739,33.31617096474676,-2.0087351928710935,0.316034619140625,9.464279162597656,8.32824427480916,-3.8244274809160306,-0.06870229007633588,52.196484375,41.103515625,-51.847265625,
1749747152.7529345,2025-06-12 23:52:32.752,33.50786234162997,-2.0087351928710935,0.36152445068359373,9.545682019042967,8.664122137404581,-4.33587786259542,-0.3511450381679389,51.84140625,41.4609375,-52.533984374999996,
1749747152.7657568,2025-06-12 23:52:32.765,33.891245095396414,-2.068590234375,0.33518823242187495,9.495403784179686,8.274809160305344,-4.015267175572519,-0.17557251908396945,53.616796875,40.74609375,-52.87734375,
1749747152.780153,2025-06-12 23:52:32.780,33.31617096474676,-1.9847931762695312,0.3064578125,9.411606726074218,8.17557251908397,-4.122137404580153,-0.2748091603053435,53.439257812499996,41.2822265625,-52.7056640625,
1749747152.7933788,2025-06-12 23:52:32.793,33.31617096474676,-2.01112939453125,0.3112462158203125,9.485826977539062,8.366412213740459,-4.0534351145038165,-0.42748091603053434,54.68203125,41.4609375,-52.533984374999996,
1749747152.8074572,2025-06-12 23:52:32.807,32.64525114565549,-2.1356278808593747,0.3136404174804687,9.452308154296874,8.297709923664122,-4.145038167938932,-0.7404580152671756,53.0841796875,43.0693359375,-52.7056640625,
1749747152.8216455,2025-06-12 23:52:32.821,33.41201665318837,-2.0661960327148434,0.45010991210937495,9.466673364257812,8.16793893129771,-3.8702290076335877,-0.45038167938931295,52.7291015625,42.7119140625,-50.9888671875,
1749747152.8391998,2025-06-12 23:52:32.839,32.54940545721389,-1.8507178833007811,0.296881005859375,9.641450085449218,8.19083969465649,-2.068702290076336,-0.6793893129770993,54.1494140625,40.9248046875,-54.4224609375,
1749747152.8532422,2025-06-12 23:52:32.853,33.17240243208434,-2.0350714111328125,0.296881005859375,9.516951599121093,8.427480916030534,-3.816793893129771,-0.1984732824427481,52.0189453125,39.8525390625,-54.0791015625,
1749747152.8668272,2025-06-12 23:52:32.866,33.41201665318837,-1.9943699829101562,0.28012159423828126,9.548076220703125,8.419847328244275,-3.816793893129771,-0.46564885496183206,52.7291015625,43.0693359375,-52.3623046875,
1749747152.8806765,2025-06-12 23:52:32.880,33.65163087429239,-2.04943662109375,0.30885201416015623,9.449913952636718,8.50381679389313,-4.145038167938932,-0.32061068702290074,52.7291015625,41.6396484375,-53.7357421875,
1749747152.894243,2025-06-12 23:52:32.894,33.41201665318837,-2.0781670410156248,0.32561142578124996,9.507374792480467,8.305343511450381,-3.8244274809160306,-0.3053435114503817,52.3740234375,41.9970703125,-54.4224609375,
