timestamp_unix,timestamp_readable,temp_c,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,mag_x,mag_y,mag_z,heading
1749736580.3775554,2025-06-12 20:56:20.377,31.83056279390182,-0.28490999755859375,1.886630908203125,8.432378247070313,-3.633587786259542,2.381679389312977,-2.480916030534351,71.5482421875,50.9326171875,-60.259570312499996,
1749736580.3922975,2025-06-12 20:56:20.392,31.6388714170186,-7.52737001953125,2.032677209472656,13.02445703125,19.6793893129771,19.9618320610687,2.427480916030534,72.080859375,51.46875,-59.0578125,
1749736580.4054248,2025-06-12 20:56:20.405,31.73471710546021,-0.5578489868164063,3.536235852050781,11.774683764648437,4.66412213740458,-5.198473282442748,-2.6564885496183206,74.211328125,52.8984375,-59.0578125,
1749736580.4182675,2025-06-12 20:56:20.418,32.07017701500584,-6.655880615234374,-0.5051765502929687,-1.3814543579101561,5.435114503816794,0.732824427480916,-3.183206106870229,73.85625,54.685546875,-59.744531249999994,
1749736580.4317508,2025-06-12 20:56:20.431,32.40563692455147,-5.097255334472656,-5.044582897949218,11.319785449218749,30.076335877862597,-5.809160305343512,9.473282442748092,71.9033203125,52.3623046875,-60.9462890625,
1749736580.4457886,2025-06-12 20:56:20.445,30.96795159792734,-9.258377819824219,3.4931402221679684,8.054094384765625,7.091603053435114,47.732824427480914,5.00763358778626,73.3236328125,53.0771484375,-59.9162109375,
1749736580.4602191,2025-06-12 20:56:20.460,31.974331326564233,3.1220389648437497,3.6248213134765623,9.220070593261719,1.1221374045801527,-27.358778625954198,-9.702290076335878,73.85625,51.826171875,-60.087890625,
1749736580.4740665,2025-06-12 20:56:20.474,30.96795159792734,6.0333881835937495,-1.4030021728515625,13.318943835449218,15.01526717557252,-75.90076335877863,2.83206106870229,73.14609374999999,52.541015625,-60.774609375,
1749736580.4878953,2025-06-12 20:56:20.487,31.83056279390182,-6.643909606933593,-1.927332336425781,7.539341027832031,26.82442748091603,76.19083969465649,2.030534351145038,71.37070312499999,54.328125,-59.401171874999996,
1749736580.5016394,2025-06-12 20:56:20.501,31.73471710546021,2.418143676757812,-0.63206923828125,18.84655691833496,1.900763358778626,39.36641221374046,-3.2442748091603053,73.501171875,53.255859375,-59.0578125,
1749736580.5168464,2025-06-12 20:56:20.516,31.83056279390182,-12.327744348144531,1.139639990234375,2.403778466796875,21.603053435114504,-3.427480916030534,-2.3435114503816794,74.56640625,51.46875,-59.744531249999994,
1749736580.5307064,2025-06-12 20:56:20.530,31.782639949681013,5.080495922851562,2.9927520751953125,5.875370874023437,-3.1755725190839694,2.312977099236641,3.282442748091603,72.25839843749999,52.3623046875,-60.259570312499996,
1749736580.5449173,2025-06-12 20:56:20.544,31.782639949681013,-16.871939099121093,-6.593631372070312,10.369287390136718,21.0381679389313,31.702290076335878,0.0916030534351145,73.6787109375,51.2900390625,-60.602929687499994,
1749736580.5588632,2025-06-12 20:56:20.558,31.782639949681013,8.300697155761718,5.221753820800781,8.882488159179687,16.72519083969466,-32.12213740458015,-1.1221374045801527,72.9685546875,53.4345703125,-60.602929687499994,
1749736580.572479,2025-06-12 20:56:20.572,31.926408482343426,4.3430818115234375,-3.5290532470703124,1.47482822265625,13.13740458015267,27.893129770992367,-9.282442748091603,72.4359375,52.8984375,-61.117968749999996,
1749736580.5860958,2025-06-12 20:56:20.586,31.974331326564233,-9.95987890625,-0.296881005859375,19.517531933593748,3.3587786259541983,-62.969465648854964,-1.984732824427481,72.791015625,53.61328125,-59.401171874999996,35.55841140226311
1749736580.6038358,2025-06-12 20:56:20.603,31.01587444214814,-14.57589970703125,0.22026655273437498,-3.028665100097656,5.488549618320611,12.083969465648854,-16.14503816793893,73.501171875,54.328125,-59.744531249999994,
1749736580.6175685,2025-06-12 20:56:20.617,31.926408482343426,5.6215854980468745,0.9457096557617187,6.4284314575195305,-5.801526717557252,11.221374045801527,-2.801526717557252,71.9033203125,52.3623046875,-60.9462890625,
1749736580.6335173,2025-06-12 20:56:20.633,31.974331326564233,-13.723563916015625,-1.5490484741210937,11.2240173828125,17.9618320610687,-16.549618320610687,10.183206106870228,74.211328125,51.46875,-61.461328124999994,
1749736580.6476836,2025-06-12 20:56:20.647,31.73471710546021,11.022904443359375,4.563348364257812,14.38436357421875,6.801526717557252,62.69465648854962,4.8396946564885495,72.080859375,53.61328125,-59.401171874999996,
1749736580.6614504,2025-06-12 20:56:20.661,31.782639949681013,-13.692439294433592,-4.395754248046875,7.151480358886718,19.0,-20.82442748091603,-3.9236641221374047,72.9685546875,52.7197265625,-61.6330078125,
1749736580.6750388,2025-06-12 20:56:20.675,31.590948572797796,4.975151049804687,0.055066638183593745,14.405911389160156,22.64885496183206,-1.7328244274809161,13.404580152671755,71.1931640625,53.0771484375,-60.259570312499996,
1749736580.6888084,2025-06-12 20:56:20.688,32.357714080330666,-18.96925975341797,2.070984436035156,-2.834734765625,5.740458015267175,50.42748091603053,-0.916030534351145,72.25839843749999,53.4345703125,-60.259570312499996,
1749736580.7022483,2025-06-12 20:56:20.702,31.782639949681013,2.310404602050781,-4.6351744140625,19.13445966796875,20.65648854961832,23.72519083969466,0.15267175572519084,74.7439453125,50.5751953125,-59.5728515625,
1749736580.715707,2025-06-12 20:56:20.715,31.926408482343426,-6.794744311523437,0.062249243164062495,9.64623848876953,5.030534351145038,94.58015267175573,4.732824427480916,72.791015625,53.255859375,-61.461328124999994,
1749736580.729309,2025-06-12 20:56:20.729,32.40563692455147,-2.0087351928710935,3.9624037475585934,3.6200329101562496,7.893129770992366,-43.66412213740458,2.900763358778626,72.6134765625,51.2900390625,-60.259570312499996,
1749736580.7445238,2025-06-12 20:56:20.744,31.974331326564233,-7.742848168945312,-5.645527514648437,15.095441467285156,26.82442748091603,55.30534351145038,0.9465648854961832,72.25839843749999,51.6474609375,-59.2294921875,
1749736580.7583325,2025-06-12 20:56:20.758,32.357714080330666,-10.31661495361328,2.427720483398437,6.672640026855468,18.549618320610687,26.557251908396946,9.366412213740459,72.080859375,53.970703125,-59.744531249999994,
1749736580.7719371,2025-06-12 20:56:20.771,31.83056279390182,5.923254907226562,3.660734338378906,8.736441857910156,6.206106870229007,-56.969465648854964,-1.3587786259541985,72.791015625,53.255859375,-60.774609375,
1749736580.7854602,2025-06-12 20:56:20.785,32.357714080330666,3.976768957519531,-8.252813122558594,11.188104357910156,15.48091603053435,14.572519083969466,4.877862595419847,72.6134765625,52.7197265625,-60.9462890625,
1749736580.7992811,2025-06-12 20:56:20.799,31.926408482343426,-11.92551846923828,4.084508032226562,5.738901379394531,16.282442748091604,72.58015267175573,-11.32824427480916,72.4359375,52.8984375,-61.461328124999994,
1749736580.8129506,2025-06-12 20:56:20.812,31.73471710546021,-4.972756848144531,-5.540182641601562,-3.957615344238281,6.145038167938932,-82.32824427480917,-6.435114503816794,72.9685546875,53.0771484375,-60.9462890625,
1749736580.8265278,2025-06-12 20:56:20.826,32.40563692455147,5.556942053222656,-1.867477294921875,19.61270144958496,19.46564885496183,51.541984732824424,-3.145038167938931,72.9685546875,51.2900390625,-60.259570312499996,
1749736580.8402371,2025-06-12 20:56:20.840,31.83056279390182,-10.874463940429687,4.6639048339843745,8.145074047851562,9.13740458015267,18.213740458015266,7.244274809160306,72.4359375,52.541015625,-58.714453125,
1749736580.8551211,2025-06-12 20:56:20.855,31.926408482343426,-0.2657563842773437,0.3854664672851562,7.989450939941406,-0.07633587786259542,-10.412213740458014,-0.9083969465648855,73.14609374999999,53.61328125,-60.43125,
1749736580.8689308,2025-06-12 20:56:20.868,32.357714080330666,1.4221557861328125,0.46686932373046874,11.267113012695312,14.129770992366412,-49.76335877862596,5.748091603053435,72.25839843749999,51.6474609375,-61.2896484375,
1749736580.882527,2025-06-12 20:56:20.882,31.926408482343426,-10.347739575195313,3.0621839233398433,2.133233679199219,18.9618320610687,36.213740458015266,5.824427480916031,72.080859375,52.8984375,-59.0578125,
