Timestamp,Mean_X,Mean_Y,Num_GPS_Used
2025-05-18 10:39:36,-1.987688877529103,-9.295882606369087,3
2025-05-18 10:39:37,-1.8159132956969375,-9.154570424573315,3
2025-05-18 10:39:38,-1.7422951890565213,-9.031690269128354,3
2025-05-18 10:39:39,-1.8220481376927973,-8.73063391652421,3
2025-05-18 10:39:40,-1.6748119241940973,-8.45415359434791,3
2025-05-18 10:39:41,-1.2975191284571832,-8.054793129073165,2
2025-05-18 10:39:42,-1.4969015001715542,-8.361993481773979,3
2025-05-18 10:39:43,-1.2760471807850697,-8.288265393306697,3
2025-05-18 10:39:44,-1.0061141234176911,-8.146953230561992,3
2025-05-18 10:39:45,-0.674832643868512,-7.870472916012642,3
2025-05-18 10:39:46,-0.4662480084996139,-7.5264085276421495,3
2025-05-18 10:39:47,-0.2822027421961704,-7.360520342814766,3
