Timestamp,Mean_X,Mean_Y,Num_GPS_Used
2025-05-12 15:50:40,-0.6158286929352287,2.0293074112752567,2
2025-05-12 15:50:41,-0.6342116388714958,2.0200411674116054,2
2025-05-12 15:50:42,-0.634211637801887,1.982976191858238,2
2025-05-12 15:50:43,-0.6342116380120499,1.9922424357712705,2
2025-05-12 15:50:44,-0.6250201643425197,1.9829761918582385,2
2025-05-12 15:50:45,-0.6434031104069344,1.9551774601685226,2
2025-05-12 15:50:46,-0.4779566138636045,1.2509429247779984,4
2025-05-12 15:50:47,-1.0478279474325538,2.013863671469584,3
2025-05-12 15:50:48,-0.4228077729596027,1.2277773150694893,4
2025-05-12 15:50:49,-0.4182120357403935,1.232410437001315,4
2025-05-12 15:50:50,-0.4319992449230556,1.2277773150694893,4
2025-05-12 15:50:51,-0.9620408619929083,1.9335562244866689,3
2025-05-12 15:50:52,-0.3952333506681005,1.1860792175842962,4
2025-05-12 15:50:53,-0.3768504038706792,1.1629136078264066,4
2025-05-12 15:50:54,-0.9191473183980614,1.8532487774379132,3
2025-05-12 15:50:55,-0.34008451017929864,1.1304817542542458,4
2025-05-12 15:50:56,-0.31251008988491946,1.0980499006327045,4
2025-05-12 15:50:57,-0.7108072561713549,1.6061489404813065,3
2025-05-12 15:50:58,-0.21599962035477788,0.9775887301336418,4
2025-05-12 15:50:59,-0.17463799106141564,0.9405237545802746,4
2025-05-12 15:51:00,-0.6372754702464313,1.5073090056394074,3
2025-05-12 15:51:01,-0.13327636135911078,0.8524944376286826,4
2025-05-12 15:51:02,-0.07353178479588751,0.7042345354645946,4
2025-05-12 15:51:03,-0.48408424846039955,1.1613692338738217,3
2025-05-12 15:51:04,8.030552334226115e-10,0.5837733649408419,4
2025-05-12 15:51:05,0.04136162748646982,0.7088676573717302,4
2025-05-12 15:51:06,-0.392169520136294,1.1984342094271887,3
2025-05-12 15:51:07,-0.03217015911230242,0.5698739990712939,4
2025-05-12 15:51:08,-0.1700422583555763,0.5281759016107912,4
2025-05-12 15:51:09,-0.8823814291279808,1.0254643235443959,3
2025-05-12 15:51:10,-0.44578645570500064,0.4540459505040568,4
2025-05-12 15:51:11,-0.5836585545045829,0.4401465846591992,4
2025-05-12 15:51:12,-1.360338037032225,0.9636893642887839,3
2025-05-12 15:51:13,-0.8731899642241632,0.370649755508981,4
2025-05-12 15:51:14,-1.4338698321710879,0.27798731662556314,4
2025-05-12 15:51:15,-2.6165060459563976,0.6980570395390333,3
2025-05-12 15:51:16,-1.9302093811937042,0.16215926803363595,4
2025-05-12 15:51:17,-2.178379155380521,0.08802931695159205,4
2025-05-12 15:51:18,-3.5050151173077917,0.5003771699210756,3
2025-05-12 15:51:19,-2.7436547519339736,-0.07412995105735376,4
2025-05-12 15:51:20,-2.9872287904866215,-0.10656180465420484,4
2025-05-12 15:51:21,-4.552843051968082,0.28416481257581455,3
2025-05-12 15:51:22,-3.4651853901782004,-0.2177567313143061,4
2025-05-12 15:51:23,-3.8236528403810053,-0.2594548287994991,4
2025-05-12 15:51:24,-5.465862707673605,0.03706497555336711,3
2025-05-12 15:51:25,-4.342971068173314,-0.3752828773914262,4
2025-05-12 15:51:26,-4.678459831135582,-0.4679453162748439,4
2025-05-12 15:51:27,-6.335988819295238,-0.2038573654941387,3
2025-05-12 15:51:28,-5.303479995658645,-0.5791402429349453,4
2025-05-12 15:51:29,-5.707904807790591,-0.6393708281721315,4
2025-05-12 15:51:30,-7.555390898262399,-0.45095720248366583,3
2025-05-12 15:51:31,-6.925774978672987,-0.898825657021011,4
2025-05-12 15:51:32,-7.238285045005424,-1.1073161444716657,4
2025-05-12 15:51:33,-9.228238953127558,-1.1304817541966352,3
2025-05-12 15:51:34,-7.821943569007356,-1.288007900281985,4
2025-05-12 15:51:35,-8.221772635778407,-1.3899365830290547,4
2025-05-12 15:51:36,-10.38023687900249,-1.4393565504088537,3
2025-05-12 15:51:37,-8.814622630622338,-1.5196639974411492,4
2025-05-12 15:51:38,-9.122536981538115,-1.4548002902227566,4
2025-05-12 15:51:39,-9.481004425368837,-1.49649838773264,4
2025-05-12 15:51:40,-11.789596066743028,-1.4949540137553647,3
2025-05-12 15:51:41,-10.129003270465613,-1.5242971194223556,4
2025-05-12 15:51:42,-10.519640874218815,-1.5335633633106973,4
2025-05-12 15:51:43,-13.088657588507642,-1.507309005606487,3
2025-05-12 15:51:44,-11.337681972445864,-1.5520958510380003,4
2025-05-12 15:51:45,-11.879978873705646,-1.6354920460330766,4
2025-05-12 15:51:46,-12.376318412936884,-1.6679238996546175,4
2025-05-12 15:51:47,-16.94907624874241,-1.643213915935913,3
2025-05-12 15:51:48,-14.632825035066773,-1.7698525824016869,4
2025-05-12 15:51:49,-15.101590134308402,-1.9134793626339495,4
2025-05-12 15:51:50,-15.60252540163442,-1.9876093137406836,4
2025-05-12 15:51:51,-18.7628601844264,-2.026218663287786,3
2025-05-12 15:51:52,-16.36541762981055,-2.1497685817743193,4
2025-05-12 15:51:53,-16.700906381616797,-2.219265410924538,4
2025-05-12 15:51:54,-19.798432770949265,-2.1991885491705787,3
2025-05-12 15:51:55,-17.32133081104534,-2.20536604507968,4
2025-05-12 15:51:56,-17.748734293163963,-2.2609635084097306,4
2025-05-12 15:51:57,-18.13937187905787,-2.3258272156281232,4
2025-05-12 15:51:58,-21.330344889263746,-2.384513426904494,3
2025-05-12 15:51:59,-18.612732731024916,-2.3258272156034328,4
2025-05-12 15:52:00,-18.833328114374645,-2.1868335573029962,4
